Wavenumber,sa22082.02,sa22082.03,sa22089.13,sa22089.12,sa22087.13,sa22087.12,sa22085.08,sa22085.07,sa22089.08,sa22087.09,sa22087.08,sa22085.04,sa22085.03,sa22081.03,sa22081.04,sa22079.04,sa22079.03,sa22076.04,sa22076.03,sa22073.04,sa22073.03,sa22070.04,sa22070.03,sa22072.05,sa22072.04,sa22069.05,sa22069.04,sa22087.00,sa22086.14,sa22089.00,sa22088.14,sa22084.05,sa22084.04,sa22078.05,sa22078.04,sa22075.05,sa22075.04,sa22080.15,sa22080.14,sa22071.00,sa22070.09,sa22068.00,sa22067.59,sa22065.50,sa22064.59,sa22062.50,sa22061.59,sa22059.50,sa22058.59,sa22056.50,sa22073.09,sa22086.10,sa22086.09,sa22081.10,sa22088.09,sa22078.00,sa22075.00,sa22074.09,sa22069.00,sa22068.09,sa22063.50,sa22062.59,sa22060.50,sa22059.59,sa22057.50,sa22056.59,sa22065.55,sa22065.54,sa22062.55,sa22062.54,sa22059.54,sa22059.54,sa22056.55,sa22056.04,sa22088.04,sa22088.05,sa22086.04,sa22086.05,sa22083.05,sa22083.04,sa22080.05,sa22080.04,sa22077.05,sa22077.04,sa22074.05,sa22074.04,sa22071.05,sa22071.04,sa22068.05,sa22068.04,sa22089.14,sa22088.00,sa22087.14,sa22085.09,sa22083.00,sa22082.04,sa22080.00,sa22079.09,sa22077.00,sa22076.09,sa22074.00,sa22089.04,sa22089.05,sa22087.05,sa22087.04,sa22084.09,sa22085.00,sa22081.00,sa22080.19,sa22078.09,sa22079.00,sa22076.00,sa22075.09,sa22072.09,sa22073.00,sa22070.00,sa22069.09
3081.7,0.0190283,0.0211189,0.0239244,0.0247864,0.0359986,0.0282961,0.0257922,0.0128259,0.0165355,0.0325792,0.0420644,0.0244739,0.0304551,0.019637,0.0217445,0.0218455,0.0335998,0.0334668,0.0312471,0.0283957,0.0189875,0.0201304,0.0292127,0.0187785,0.0164997,0.0121115,0.0136334,0.0254028,0.0299274,0.0194271,0.0194492,0.0195665,0.0172966,0.0254138,0.0259009,0.0104417,0.0082753,0.00931811,0.00644308,0.0024803,0.00770772,0.00516258,0.00608279,0.00617576,0.0039185,0.00617475,0.00826562,0.00870575,0.0027422,0.0039544,0.00580409,0.012822,0.0143742,0.0151949,0.0124734,0.0235387,0.014207,0.0164495,0.0158278,0.0183038,0.0193261,0.0232865,0.0252694,0.0185627,0.019248,0.014934,0.0262162,0.0234844,0.0409931,0.0352922,0.0685622,0.0271187,0.0271108,0.0325389,0.0143851,0.0155743,0.0240537,0.0286586,0.0402778,0.0426372,0.0280564,0.0282168,0.0668266,0.0769954,0.0256187,0.0189456,0.0205946,0.0222063,0.0216305,0.0225843,0.00618183,0.00579032,0.0221877,0.00703734,0.00710399,0.00643432,-0.00134857,0.00994269,0.00944708,0.012293,0.00678126,0.0122332,0.0106442,0.0303694,0.0297463,0.0132477,0.0138582,0.0338429,0.027007,0.0146182,0.0170076,0.0249768,0.0298525,0.0167825,0.0222568,0.0351471,0.0336672
3085.43,0.0192127,0.0209551,0.0239996,0.0246172,0.0360094,0.0282386,0.0260902,0.0126954,0.0162783,0.0322079,0.041548,0.0246106,0.0307219,0.0195907,0.021533,0.0219798,0.0338828,0.033193,0.0311967,0.0283698,0.018819,0.0202614,0.0290475,0.0186115,0.0167077,0.0123672,0.0137801,0.0252755,0.0297146,0.0195082,0.0196279,0.0194838,0.017215,0.0254411,0.0255439,0.00992579,0.00815255,0.00987085,0.00620124,0.00246339,0.00751847,0.00513005,0.00581452,0.00628853,0.00349069,0.00617208,0.00794193,0.00872534,0.00263804,0.00389755,0.00563528,0.0129629,0.0141109,0.0153407,0.0126037,0.0235125,0.0143677,0.0161698,0.0156178,0.0179801,0.0194565,0.0231261,0.0257033,0.0186165,0.0192959,0.0148165,0.026402,0.0233772,0.0404363,0.0351046,0.0692227,0.0274493,0.027205,0.0321848,0.0143784,0.0156509,0.0236628,0.0284559,0.0403168,0.0430949,0.0273098,0.027886,0.0671608,0.0772003,0.0256461,0.0184984,0.0203193,0.0220798,0.0215589,0.0225081,0.00606083,0.00571929,0.0218642,0.00684492,0.0072456,0.0064061,-0.00121536,0.00988946,0.00924841,0.0123445,0.00665823,0.01236,0.0106018,0.0300546,0.029825,0.0135156,0.0140313,0.0335051,0.0270511,0.0150112,0.0170269,0.025009,0.0297335,0.0167587,0.0220895,0.0347881,0.0336988
3089.15,0.0190578,0.0209949,0.0238201,0.0242247,0.0357778,0.0280379,0.0262625,0.0126835,0.0159486,0.0321126,0.0412067,0.0244996,0.0312684,0.0196408,0.0215761,0.0221396,0.034049,0.0330978,0.0310543,0.0286552,0.0188729,0.0201288,0.0287589,0.0185643,0.0165642,0.0124827,0.0141347,0.0250761,0.0294927,0.0196627,0.0196179,0.0195352,0.0169313,0.0254916,0.0255673,0.0102442,0.00815026,0.0102901,0.00630638,0.00245226,0.0073698,0.00511516,0.00578622,0.00630442,0.00342531,0.00605171,0.00770049,0.00870161,0.00279175,0.00393193,0.00548049,0.0129325,0.0139248,0.0158317,0.0124946,0.0231774,0.0143205,0.016144,0.0158847,0.0182094,0.0195136,0.0228563,0.0257647,0.018462,0.0190769,0.0148999,0.0264414,0.0232235,0.0398575,0.0350211,0.0696396,0.0276534,0.0269857,0.0321764,0.0141685,0.0154061,0.0236527,0.0282815,0.0404595,0.042965,0.0271156,0.0276889,0.0674165,0.0777974,0.0254852,0.0186597,0.0203557,0.021554,0.0215037,0.0226577,0.00588114,0.00559267,0.0212228,0.00675149,0.00730506,0.00645057,-0.00146191,0.00962393,0.00915702,0.0127679,0.00665815,0.0123993,0.0103303,0.0300705,0.0302944,0.013641,0.0137688,0.0334841,0.0272987,0.0150746,0.0167597,0.0250831,0.0295462,0.016904,0.0218606,0.0345558,0.0335887
3092.88,0.0188062,0.021193,0.0238613,0.0242667,0.0355315,0.0280163,0.0262382,0.0125745,0.0158209,0.0321132,0.0412373,0.0245592,0.0313102,0.0194591,0.0217192,0.02197,0.0341108,0.0331936,0.0313337,0.028892,0.018761,0.0201271,0.0287211,0.0186025,0.0165519,0.0124182,0.0138198,0.024943,0.029589,0.0195252,0.0197213,0.0194518,0.0169489,0.0259713,0.0257885,0.0108185,0.00824896,0.00998799,0.00652151,0.00245339,0.00751766,0.00524821,0.00609008,0.00633183,0.00361552,0.00579227,0.00779374,0.00870513,0.00299524,0.00380535,0.00509906,0.0126885,0.0139317,0.0157231,0.0122954,0.0230943,0.0144767,0.0161208,0.016095,0.0180618,0.0194573,0.0232179,0.0258058,0.0184468,0.0190241,0.0149707,0.0262886,0.0233003,0.0395972,0.0348247,0.0698977,0.0274677,0.0270275,0.032227,0.0140133,0.0152997,0.0235568,0.0284293,0.0405994,0.0429103,0.0273458,0.0275991,0.0678741,0.0782987,0.0253969,0.0185877,0.0203481,0.021561,0.0215846,0.0228186,0.0055001,0.00522089,0.0214311,0.00697639,0.00715608,0.00644701,-0.00140607,0.00933837,0.00935053,0.0128371,0.00690086,0.0120438,0.0101606,0.0304253,0.0301776,0.0134801,0.0137563,0.0336842,0.0272494,0.0148063,0.0167933,0.025004,0.0295966,0.0170844,0.0217347,0.0347111,0.0335049
3096.61,0.0189778,0.021473,0.0237646,0.0242623,0.035792,0.0283506,0.0261831,0.0123756,0.0157054,0.0321836,0.0415934,0.0244767,0.0311501,0.0196345,0.0219442,0.0223256,0.0343738,0.0331587,0.0315469,0.028766,0.0183089,0.0204124,0.0289176,0.0182237,0.0167627,0.0124323,0.0137369,0.0251892,0.0297638,0.0189808,0.0193263,0.0186502,0.0165522,0.0261021,0.0254657,0.0107457,0.00818442,0.0097222,0.00640432,0.00254361,0.00743568,0.0053981,0.00640798,0.00650082,0.00368556,0.00577377,0.00770822,0.00872761,0.00299374,0.00388168,0.00477378,0.0125705,0.0142449,0.0152774,0.0125367,0.0230054,0.0143845,0.0161699,0.0161632,0.0177829,0.0195589,0.02334,0.0256662,0.0185765,0.018885,0.0151136,0.0261278,0.0233972,0.0396781,0.0346083,0.0699889,0.027655,0.0271602,0.03237,0.013662,0.014935,0.0232893,0.0284671,0.0403881,0.0428493,0.0278446,0.0274889,0.0679461,0.0782524,0.0254419,0.0188546,0.0202972,0.0214875,0.0217248,0.0227145,0.00492086,0.0045621,0.021982,0.00707412,0.00699332,0.00654632,-0.00147024,0.00933,0.00994786,0.0125123,0.00714328,0.0116353,0.00973024,0.0306276,0.0296789,0.0130711,0.0138143,0.0339211,0.0271867,0.0147489,0.0166439,0.0250573,0.0298875,0.0167963,0.0216654,0.0345515,0.0334891
3100.33,0.0192155,0.0214364,0.0234933,0.024072,0.0360613,0.0284587,0.0263092,0.0117985,0.0155035,0.0322268,0.0419038,0.0244896,0.0313418,0.0197863,0.0219761,0.0225213,0.034444,0.033119,0.0315077,0.0287106,0.0179552,0.0206134,0.0289918,0.0176312,0.0168156,0.0123112,0.0137641,0.0254559,0.029769,0.0184209,0.0186034,0.0184291,0.0162171,0.0255855,0.0250447,0.0103668,0.00837892,0.00981513,0.00659703,0.00261714,0.00765929,0.00552945,0.00645128,0.00668583,0.00373574,0.00605514,0.00745136,0.00865018,0.00277558,0.00401429,0.00489322,0.0126324,0.014531,0.0151885,0.012506,0.0229553,0.01415,0.0162015,0.0160383,0.0179977,0.0195504,0.0229848,0.0256684,0.0182619,0.0188051,0.0151245,0.0258712,0.0234828,0.03978,0.0344297,0.0698434,0.027832,0.0269351,0.0323226,0.0133733,0.0146115,0.0234707,0.0286129,0.0403801,0.0428449,0.0277474,0.0276149,0.0678169,0.0782647,0.0253325,0.0186004,0.0200809,0.0212717,0.0217458,0.0228331,0.00456793,0.00432885,0.0221369,0.00714112,0.00689852,0.00674088,-0.00111421,0.00994303,0.0101388,0.0125125,0.00737452,0.01138,0.00929192,0.0307227,0.0297392,0.0127556,0.0136418,0.0340346,0.0271387,0.0146502,0.0162889,0.0252601,0.0299822,0.0164428,0.0218675,0.0344882,0.033604
3104.06,0.0194411,0.0213294,0.0232067,0.0239441,0.0357837,0.0281858,0.026489,0.0114062,0.0151775,0.0321543,0.0414723,0.0247842,0.0315757,0.0194848,0.0220296,0.0221817,0.0347132,0.0330916,0.0312552,0.0291376,0.0178827,0.0205586,0.0290669,0.017317,0.0166985,0.0121098,0.0138477,0.0253022,0.0295385,0.0181273,0.0180759,0.0186016,0.0160222,0.0253517,0.0252098,0.0104473,0.00852356,0.00968927,0.00637059,0.00247024,0.00802376,0.00551424,0.00637077,0.00701011,0.00387238,0.00604003,0.00756798,0.00836636,0.00290622,0.00385318,0.00483347,0.0128536,0.0145763,0.0152458,0.0121892,0.0229371,0.0141789,0.0161068,0.015981,0.0183072,0.0195801,0.0231564,0.0259537,0.0178003,0.0191303,0.0146627,0.0257732,0.0237346,0.039289,0.0342037,0.0693597,0.0274793,0.026572,0.0319225,0.0133947,0.0145006,0.0235537,0.0283998,0.0404789,0.04284,0.0268986,0.0275289,0.0678093,0.0782678,0.02513,0.0186218,0.0198802,0.0211576,0.0216309,0.0227691,0.00439315,0.00426912,0.0218405,0.00709469,0.00666484,0.00665255,-0.00121346,0.0105022,0.00976179,0.0127095,0.00749009,0.0108375,0.00889494,0.0306955,0.0298096,0.0128677,0.0135161,0.0337496,0.0272372,0.0144185,0.0160839,0.0252245,0.0296215,0.0163667,0.0221116,0.0346428,0.0339462
3107.79,0.0191833,0.0212161,0.022944,0.0233369,0.0353823,0.0280444,0.0266989,0.0111645,0.0146495,0.0320121,0.0408793,0.0248173,0.0315883,0.019287,0.0217805,0.0222175,0.0349876,0.0327794,0.0310219,0.0293654,0.0178762,0.0204745,0.0293448,0.0171205,0.016257,0.0121134,0.0136975,0.0248498,0.0293014,0.017539,0.0177884,0.0178255,0.015513,0.0250414,0.0249434,0.0105753,0.00825055,0.0094647,0.006519,0.00243826,0.0078017,0.00523239,0.00606023,0.00697875,0.00392131,0.0059804,0.00752174,0.00792477,0.00317444,0.00392709,0.00466863,0.0129042,0.0144292,0.015171,0.0121072,0.0227792,0.0142421,0.0160575,0.0158887,0.017927,0.0193499,0.0232591,0.0259863,0.0175531,0.0191606,0.0144379,0.0260195,0.0235105,0.0382867,0.0340624,0.0687523,0.0271914,0.0262921,0.0312915,0.0131282,0.0144145,0.0228027,0.0276726,0.040309,0.0428071,0.0262484,0.0269651,0.067993,0.0780355,0.0250326,0.0186135,0.0196106,0.021061,0.0215197,0.0224283,0.00411009,0.00377744,0.0211294,0.00685419,0.00616826,0.00650923,-0.00111479,0.0102409,0.00938618,0.0127599,0.00723415,0.0101657,0.00849641,0.0302621,0.0297337,0.0129427,0.0132486,0.0335898,0.0271546,0.014074,0.0160054,0.0251392,0.0296393,0.0164013,0.0218345,0.0347265,0.0339987
3111.51,0.0192245,0.0214242,0.0228275,0.0229692,0.0352703,0.0276278,0.02672,0.0108866,0.0142913,0.0318388,0.0409669,0.0244431,0.0317297,0.0195712,0.0216392,0.0223523,0.0350609,0.0325251,0.0308768,0.029272,0.0173223,0.0207874,0.0294054,0.0166058,0.0160903,0.0120881,0.0136214,0.0246299,0.029075,0.0172643,0.0173432,0.0171583,0.0150669,0.0249205,0.0246709,0.0106569,0.00832776,0.00944016,0.00620795,0.00248032,0.0073312,0.00500455,0.00566937,0.00621366,0.00383421,0.0060721,0.00706211,0.00759276,0.00296554,0.00397896,0.00473328,0.0128184,0.0142572,0.0148524,0.0124987,0.0226124,0.0145148,0.0161084,0.0157261,0.0176584,0.0193014,0.0230601,0.0258653,0.0172864,0.0189302,0.0147624,0.026021,0.0230445,0.0372589,0.0338842,0.0680171,0.0272142,0.0260175,0.0312322,0.0124307,0.0140303,0.0219024,0.0275375,0.0401144,0.0428543,0.0257493,0.026301,0.0678776,0.0780381,0.0249992,0.0186692,0.0194008,0.0210927,0.0212665,0.0224496,0.00403372,0.00379415,0.020694,0.00670571,0.00584643,0.00625909,-0.00144655,0.00898464,0.00908149,0.0125631,0.0068156,0.00981258,0.0083896,0.0298955,0.0297815,0.0128133,0.0130038,0.0339395,0.0268223,0.0137376,0.0158886,0.0249878,0.0296988,0.0163478,0.0214046,0.0344915,0.0334455
3115.24,0.0192892,0.0218299,0.0228439,0.0229832,0.0351468,0.0272291,0.0264786,0.0103714,0.0140183,0.0314602,0.0407457,0.0242977,0.0316469,0.0198184,0.0218455,0.0220273,0.035,0.0324332,0.0307928,0.0291184,0.016921,0.0207195,0.0289129,0.0159873,0.0158419,0.011877,0.013406,0.024397,0.0290507,0.0169651,0.0168623,0.0167523,0.0145065,0.0248098,0.0241599,0.0105008,0.00827657,0.00930226,0.00636057,0.00206634,0.00723163,0.00489991,0.00533307,0.00576469,0.00360249,0.00601065,0.00661903,0.00727335,0.00271298,0.00364373,0.00435035,0.0128206,0.0140989,0.0150856,0.0127635,0.0224409,0.0145464,0.0159251,0.0156243,0.0178835,0.0196353,0.0229216,0.0258017,0.0170663,0.0189333,0.0148917,0.0258884,0.022884,0.0370396,0.0334423,0.0670293,0.0271092,0.0256535,0.0310729,0.0118144,0.0135015,0.0215804,0.0275909,0.0399749,0.0428786,0.0253214,0.0261648,0.0676835,0.0782521,0.0250394,0.018434,0.0191355,0.0206344,0.0210566,0.0228709,0.00389945,0.00361787,0.0205448,0.006144,0.00545147,0.00585477,-0.00138348,0.00823589,0.00868512,0.0121566,0.0064023,0.00964979,0.00829934,0.0299131,0.0296749,0.012593,0.0130049,0.0339821,0.0267976,0.0138373,0.0156028,0.0249011,0.0296882,0.0162767,0.0213143,0.0341953,0.0329311
3118.97,0.0193046,0.0218902,0.0228989,0.0230783,0.0350952,0.027254,0.0267241,0.0103025,0.0140279,0.0311815,0.040127,0.0248313,0.031939,0.0200985,0.0220956,0.0219261,0.0355294,0.0322517,0.0312008,0.029514,0.0173206,0.0205429,0.0288488,0.0161125,0.0157158,0.011869,0.0136751,0.0241587,0.0288346,0.0169444,0.0169114,0.0166096,0.0144062,0.0247009,0.0241582,0.0105665,0.00789456,0.00941561,0.00645092,0.00148698,0.00736942,0.00465104,0.00521748,0.00596797,0.00367196,0.0058639,0.00639426,0.00708087,0.00270308,0.00360028,0.00387074,0.0127116,0.0140812,0.0154936,0.012528,0.0226043,0.0141246,0.0158276,0.0154993,0.0180353,0.0195052,0.0228875,0.0258126,0.0171689,0.0189902,0.0146653,0.0264058,0.023265,0.037144,0.0331403,0.0662747,0.0274455,0.0256983,0.0306517,0.0117899,0.0136919,0.0214855,0.0275392,0.0400739,0.0431411,0.0251468,0.0262636,0.0678208,0.0781797,0.0250351,0.0189569,0.0190736,0.0206855,0.0209878,0.0231657,0.00405735,0.00343613,0.0206153,0.00564489,0.00548364,0.00568461,-0.001879,0.00825316,0.00835024,0.0121734,0.00623948,0.00961641,0.00823342,0.0298757,0.0296382,0.0125433,0.0130837,0.0336058,0.027053,0.0140735,0.0155993,0.0249348,0.0297596,0.0162743,0.0212304,0.0343662,0.0331519
3122.69,0.0194817,0.0215884,0.0228725,0.0234046,0.0349815,0.0272469,0.0270403,0.0109504,0.0145037,0.0310164,0.0400778,0.0252744,0.0325138,0.0202255,0.0223015,0.0223119,0.0361229,0.0325867,0.0310753,0.0298663,0.0175923,0.0206816,0.0291931,0.0163666,0.0157139,0.01202,0.0138439,0.0241435,0.0285702,0.0175031,0.017115,0.0168762,0.0145888,0.0249061,0.0248261,0.0105544,0.00813921,0.00956227,0.00638214,0.00139934,0.00744321,0.00469557,0.00528765,0.00594334,0.00384894,0.00553605,0.00644925,0.00714537,0.00264081,0.0038907,0.00390705,0.0124271,0.0140741,0.0154695,0.0123476,0.0230172,0.0138487,0.0155783,0.0155592,0.017781,0.0191377,0.0230041,0.0259046,0.01741,0.0187667,0.0145237,0.0267426,0.0235379,0.0369314,0.0332497,0.0660988,0.0279771,0.0259332,0.0303013,0.0121564,0.0139711,0.0213263,0.0278137,0.0406972,0.0434999,0.025192,0.0263407,0.0682254,0.0785836,0.0251224,0.0188793,0.0193419,0.0209292,0.0209842,0.022831,0.00375008,0.00361411,0.0207254,0.00538601,0.00556697,0.0058342,-0.0019035,0.00831367,0.00830918,0.0122362,0.00625011,0.00956912,0.0082759,0.0299068,0.0298318,0.0125756,0.0134187,0.0333224,0.0269628,0.0140561,0.0157882,0.0249562,0.0296894,0.0164135,0.0212442,0.0345507,0.0337506
3126.42,0.0195095,0.0217187,0.0228315,0.0234791,0.0349316,0.0272594,0.0272193,0.0111893,0.0147006,0.0310177,0.0402091,0.0254448,0.0324479,0.0202845,0.0223109,0.0227495,0.036395,0.0329008,0.0312189,0.0300834,0.0175165,0.0209089,0.029377,0.0162168,0.015999,0.0121286,0.0136394,0.0244056,0.0285553,0.0172811,0.017262,0.0170775,0.0147398,0.0253692,0.0249815,0.01044,0.00842877,0.00953943,0.00607473,0.00146986,0.00740517,0.0051074,0.00535645,0.00596443,0.00374889,0.00554536,0.00645179,0.00736313,0.00253688,0.00378154,0.00425252,0.0124329,0.0140252,0.0152928,0.0124012,0.0229528,0.0139782,0.0155656,0.0157623,0.0175977,0.0191656,0.0230377,0.0260421,0.0174273,0.0184813,0.014656,0.0264357,0.0234322,0.0367612,0.0333043,0.0655403,0.0280314,0.0257419,0.0305286,0.0123447,0.0136608,0.0212871,0.0279846,0.0412564,0.0436846,0.0249761,0.0263771,0.0685232,0.0789642,0.0253489,0.018724,0.0195198,0.0208698,0.0209029,0.0224545,0.00363867,0.00375531,0.020634,0.00533987,0.00564645,0.00583481,-0.00202996,0.00812775,0.00825223,0.0121486,0.00604558,0.00975177,0.00823113,0.0300344,0.0298646,0.0125934,0.0135039,0.0332027,0.0269477,0.0142133,0.0160334,0.0250105,0.0296438,0.0163725,0.0216091,0.0347072,0.0337671
3130.14,0.0195435,0.0219746,0.022844,0.0235283,0.0349437,0.0272804,0.0274762,0.0109767,0.0145584,0.0313115,0.0400272,0.0255535,0.0324741,0.0200463,0.0223563,0.0227583,0.0367469,0.0327069,0.0314657,0.0302792,0.0174991,0.0211989,0.0294027,0.0162479,0.0161852,0.0122628,0.0136356,0.0243322,0.0286256,0.0168868,0.0172757,0.0168962,0.0147763,0.0254286,0.0247541,0.0104363,0.00836784,0.00931159,0.00613826,0.00104598,0.00738863,0.0053567,0.00524503,0.00596743,0.00364487,0.00603112,0.00635323,0.00734603,0.00272557,0.00355395,0.00417274,0.0129012,0.0139145,0.0149222,0.0122369,0.0226806,0.0139242,0.0155195,0.0157438,0.017698,0.019335,0.0227202,0.0262424,0.0173453,0.0185861,0.0146139,0.0266661,0.0237552,0.0366898,0.0333592,0.0650009,0.028106,0.0252832,0.0304119,0.0125503,0.013494,0.0212659,0.0277256,0.0412901,0.0439892,0.0245611,0.026267,0.0687741,0.0789531,0.0253824,0.0183562,0.0196261,0.0208264,0.0211344,0.0224622,0.00394253,0.00365948,0.0201991,0.00520164,0.00549198,0.00581085,-0.00189677,0.00836864,0.00782353,0.0122118,0.00580683,0.0102179,0.00826816,0.0297238,0.0295979,0.0128357,0.0131555,0.0332794,0.0272846,0.0143224,0.0160712,0.0250618,0.0298183,0.0161507,0.0219409,0.0347217,0.0333836
3133.87,0.0197682,0.0223178,0.0231488,0.023763,0.0349396,0.0273523,0.0277271,0.0110423,0.0145119,0.031312,0.0398813,0.0256467,0.0331239,0.0200585,0.0222557,0.022845,0.036913,0.0325453,0.031379,0.0303448,0.0177237,0.0213311,0.0295945,0.016079,0.0161571,0.01244,0.0138484,0.0239675,0.0284908,0.0168736,0.0169126,0.0170078,0.0146985,0.0254883,0.0248002,0.0104078,0.00844517,0.00950008,0.00595246,0.000739376,0.00752884,0.00512589,0.00495986,0.005579,0.00356283,0.00620754,0.00630217,0.00690913,0.00286709,0.00355181,0.00395644,0.0129291,0.0140124,0.0149788,0.0119961,0.0228345,0.0139344,0.0155033,0.0158738,0.0179314,0.0192515,0.022651,0.0263132,0.0172892,0.0186982,0.0144993,0.0268833,0.0241549,0.0365128,0.0334964,0.0650086,0.0282445,0.0254614,0.0301107,0.0124741,0.0136625,0.0209866,0.0276714,0.0411519,0.0441131,0.0246753,0.0259812,0.0692161,0.0792569,0.0255249,0.0187206,0.0197672,0.0208943,0.0214128,0.0227217,0.00393793,0.00373581,0.0197426,0.00534791,0.00552539,0.00595714,-0.00216145,0.00840542,0.0077924,0.0121136,0.00592191,0.010242,0.00854228,0.0297092,0.0294906,0.0129738,0.013289,0.0335798,0.0271319,0.0142117,0.0158882,0.0251282,0.0297795,0.016301,0.0218758,0.0344274,0.0333935
3137.6,0.0198044,0.0224016,0.023383,0.0236698,0.0348021,0.0273198,0.0281111,0.0109213,0.0146321,0.0310599,0.0399705,0.025845,0.0337189,0.0202733,0.0221793,0.0229962,0.0372601,0.0323438,0.0312093,0.0307621,0.0177602,0.0212068,0.0296672,0.0157313,0.016325,0.0122888,0.0139333,0.0236989,0.0281891,0.016736,0.0165492,0.0172217,0.0144389,0.0257719,0.0252774,0.0105268,0.00814593,0.00983702,0.00614939,0.000933819,0.00743356,0.00486817,0.00487571,0.00547418,0.00353647,0.00609835,0.00613627,0.00681146,0.00261623,0.00357926,0.00416187,0.0125073,0.01427,0.0152032,0.0119742,0.023077,0.0141616,0.0155646,0.0161076,0.017654,0.0190749,0.023103,0.0262027,0.0170476,0.0186652,0.0145964,0.0269626,0.0243997,0.0362871,0.0336927,0.064987,0.0284665,0.0256526,0.0300517,0.0120814,0.0136203,0.0208115,0.0275226,0.0411547,0.0443444,0.025068,0.0259319,0.0698936,0.0800544,0.0254101,0.0182994,0.0199677,0.0207861,0.0214446,0.0229933,0.00367776,0.0037634,0.0196591,0.00539084,0.00550604,0.00594104,-0.00189784,0.00791023,0.0081949,0.0119834,0.00600778,0.0101451,0.00864843,0.0302064,0.0296634,0.0129933,0.0136798,0.0336805,0.0266913,0.0142513,0.0160716,0.0250975,0.0296152,0.0167946,0.021691,0.0344304,0.0334341
3141.32,0.0199961,0.022152,0.0234011,0.023657,0.0347486,0.0269829,0.0282515,0.0108044,0.0143969,0.0308502,0.0399198,0.026329,0.0341693,0.0205593,0.0223327,0.0235522,0.0382242,0.0324629,0.0313209,0.0313583,0.0178104,0.0216819,0.0297184,0.0156734,0.0164556,0.0123802,0.0139209,0.0235414,0.0281255,0.016651,0.0166004,0.0168304,0.0143694,0.025946,0.0257608,0.0104072,0.00795013,0.00980236,0.00610477,0.00134944,0.00733169,0.00505663,0.00493692,0.00575698,0.00364518,0.00612975,0.00608084,0.0070728,0.00266508,0.00373053,0.00436142,0.0123623,0.0143884,0.015116,0.0120134,0.0231902,0.0144999,0.0155473,0.015718,0.0175541,0.0189449,0.0230326,0.0261495,0.0170605,0.0189465,0.0145223,0.0272579,0.0245287,0.036031,0.0336174,0.0651028,0.0288526,0.0255741,0.0302484,0.0122023,0.0136202,0.0208123,0.0272286,0.0413622,0.0447352,0.0249612,0.0260693,0.0704203,0.0805293,0.0251095,0.0183324,0.0201666,0.0210741,0.0213705,0.0230825,0.00366874,0.00346405,0.0196456,0.00558318,0.00534871,0.0059769,-0.0021185,0.00763974,0.00826302,0.0122888,0.00591651,0.0104448,0.00838101,0.0302329,0.029866,0.0130205,0.0138961,0.033473,0.0268605,0.0143038,0.0165482,0.0249676,0.0293194,0.0169782,0.0217441,0.0346754,0.0333027
3145.05,0.0200614,0.0222483,0.0235172,0.0241469,0.0345649,0.0271856,0.028334,0.0107858,0.0145614,0.0307781,0.0394309,0.0266952,0.0343008,0.0206704,0.0224,0.0240539,0.0385767,0.0325713,0.0316003,0.0319096,0.0181926,0.0220496,0.0300173,0.0159295,0.016381,0.012473,0.0139473,0.0232572,0.0280762,0.016831,0.0166681,0.0166079,0.0143247,0.0263149,0.0259078,0.0102686,0.00802257,0.00951162,0.00604822,0.00146505,0.00746923,0.00497761,0.00512009,0.00576181,0.00366303,0.00574414,0.00633698,0.00722049,0.00268088,0.00384206,0.00431412,0.0125466,0.0139953,0.0151546,0.0120139,0.0230927,0.0142375,0.0154297,0.0154265,0.017581,0.0191555,0.0227675,0.0264136,0.0175721,0.019038,0.0143535,0.0272983,0.0243832,0.0360928,0.0333006,0.0654553,0.0289057,0.0256389,0.0302904,0.0124496,0.0137351,0.0207502,0.0272283,0.0421309,0.0449317,0.0246396,0.0261818,0.0710979,0.0809274,0.0255698,0.0184808,0.0202356,0.0213142,0.0213467,0.0229562,0.00388238,0.0034514,0.019536,0.00558977,0.00512994,0.00602468,-0.00174374,0.00807084,0.00847606,0.0126974,0.00605101,0.0107051,0.00848567,0.0297747,0.0296743,0.0129414,0.0140992,0.0336061,0.0270969,0.0145261,0.0167114,0.0250771,0.0295837,0.016761,0.0220727,0.0346231,0.0336852
