Wavenumber,sa22068.03,sa22068.04,sa22068.05,sa22068.08,sa22068.09,sa22069.00,sa22069.03,sa22069.04,sa22069.05,sa22069.08,sa22069.09,sa22070.00,sa22071.03,sa22071.04,sa22071.05,sa22071.08,sa22071.09,sa22072.00,sa22072.08,sa22072.09,sa22073.00,sa22074.03,sa22074.04,sa22074.05,sa22074.08,sa22074.09,sa22075.00,sa22075.03,sa22075.04,sa22075.05,sa22075.08,sa22075.09,sa22076.00,sa22077.03,sa22077.04,sa22077.05,sa22077.08,sa22077.09,sa22078.00,sa22078.08,sa22078.09,sa22079.00,sa22080.03,sa22080.04,sa22080.05,sa22080.08,sa22080.09,sa22080.10,sa22080.13,sa22080.14,sa22080.15,sa22080.18,sa22080.19,sa22081.00,sa22083.03,sa22083.04,sa22083.05,sa22083.08,sa22083.09,sa22084.00,sa22084.08,sa22084.09,sa22085.00,sa22086.03,sa22086.04,sa22086.05,sa22086.08,sa22086.09,sa22086.10,sa22086.13,sa22086.14,sa22087.00,sa22087.03,sa22087.04,sa22087.05,sa22088.03,sa22088.04,sa22088.05,sa22088.08,sa22088.09,sa22088.10,sa22089.03,sa22089.04,sa22089.05
706.539,0.138159,0.174387,0.246634,0.129156,0.0711674,0.200499,0.458026,0.458078,0.310534,0.227026,0.284476,0.224206,0.0687266,0.0800149,0.0671092,0.118983,0.0990543,0.0768331,0.0757151,0.0966625,0.0892228,0.189116,0.138312,0.182435,0.334959,0.114614,0.0717162,0.403666,0.428462,0.242258,0.443138,0.115574,0.316167,0.105559,0.161686,0.144772,0.085296,0.0736627,0.072176,0.100454,0.0826818,0.101093,0.139166,0.169086,0.159593,0.300418,0.392794,0.41499,0.385791,0.337544,0.345882,0.428004,0.442317,0.395482,0.0723576,0.102615,0.0902805,0.086708,0.0955138,0.081295,0.0909758,0.102897,0.0945237,0.163069,0.117017,0.229289,0.367291,0.330576,0.458391,0.289464,0.318215,0.280327,0.378425,0.40577,0.40196,0.0727128,0.071469,0.0729524,0.112132,0.0782038,0.0883172,0.0777573,0.080244,0.0840574
708.403,0.139497,0.175291,0.248367,0.132482,0.0727048,0.207719,0.479637,0.479731,0.321724,0.230649,0.290373,0.226968,0.0681147,0.079343,0.0659443,0.120167,0.0997729,0.0773161,0.0750006,0.0961691,0.088419,0.189652,0.137706,0.183311,0.34491,0.11774,0.075042,0.420491,0.446177,0.248559,0.455997,0.117499,0.323599,0.104085,0.160091,0.143547,0.086556,0.073446,0.0718057,0.0996599,0.0820054,0.100856,0.139596,0.170233,0.160627,0.3092,0.404371,0.430388,0.401306,0.349595,0.359848,0.444807,0.459905,0.405975,0.0715756,0.101403,0.0892267,0.0862194,0.0947724,0.0805941,0.0909564,0.102183,0.0942222,0.165878,0.119141,0.234049,0.379413,0.338373,0.473777,0.298756,0.328254,0.288332,0.392238,0.421015,0.417629,0.0715652,0.0706802,0.0719204,0.112767,0.0781699,0.0883538,0.077566,0.080213,0.0834878
710.267,0.141266,0.176536,0.250726,0.136177,0.074755,0.214219,0.500107,0.49895,0.333146,0.233651,0.296673,0.23034,0.0683101,0.0794451,0.0659221,0.121712,0.100865,0.0780262,0.0746828,0.0956042,0.0880129,0.190934,0.138046,0.18433,0.355015,0.121858,0.0790563,0.436224,0.463761,0.254684,0.46993,0.119903,0.330915,0.103749,0.159976,0.143753,0.0884614,0.0739462,0.0717478,0.09945,0.0811484,0.100433,0.141718,0.172771,0.162751,0.319044,0.416031,0.445973,0.41544,0.361504,0.372421,0.46218,0.478591,0.416793,0.0715656,0.101583,0.0889517,0.0866389,0.094572,0.0801021,0.0906996,0.101735,0.0937264,0.169467,0.122028,0.239296,0.392929,0.347289,0.490104,0.307232,0.33848,0.29595,0.40558,0.436382,0.432762,0.0710731,0.0705525,0.0714038,0.113308,0.0783884,0.0888737,0.0771018,0.0796638,0.0830427
712.131,0.141889,0.176561,0.251572,0.139284,0.0771392,0.219813,0.519711,0.515969,0.344474,0.237575,0.30324,0.233805,0.0677205,0.0787145,0.065747,0.122367,0.101396,0.0773847,0.0744725,0.0949118,0.0875974,0.191105,0.137545,0.184924,0.363479,0.125814,0.0831566,0.452262,0.480671,0.261461,0.482854,0.122521,0.338654,0.103657,0.159692,0.143868,0.0912918,0.0737608,0.0714894,0.099958,0.0805773,0.100403,0.143137,0.173473,0.16438,0.327418,0.42663,0.459818,0.429061,0.371603,0.383678,0.477666,0.495281,0.428365,0.0712605,0.101646,0.0888011,0.0865429,0.094227,0.0800383,0.0904303,0.102174,0.0941318,0.172245,0.124391,0.243374,0.406152,0.354724,0.506602,0.315722,0.349442,0.304557,0.417377,0.45187,0.447927,0.070409,0.0697626,0.0709322,0.113627,0.077964,0.0893077,0.0769769,0.0793212,0.0834955
713.996,0.142359,0.17654,0.251788,0.142449,0.0785255,0.226132,0.54096,0.537683,0.356848,0.242408,0.311293,0.237475,0.0668706,0.0774985,0.0650991,0.122638,0.100858,0.0764149,0.0742994,0.0944449,0.0866638,0.190562,0.136589,0.184968,0.372165,0.130269,0.0873565,0.472608,0.499881,0.26939,0.498021,0.12522,0.348368,0.103015,0.159446,0.143344,0.0944712,0.0730058,0.0711115,0.0997706,0.0800527,0.100937,0.143858,0.173282,0.165493,0.336805,0.43765,0.473413,0.444613,0.383715,0.39713,0.494245,0.514418,0.442279,0.0706482,0.100614,0.0887309,0.0856626,0.0935212,0.0796325,0.0904275,0.101952,0.0945365,0.17463,0.126506,0.247383,0.420241,0.361817,0.525026,0.325957,0.361324,0.314406,0.430762,0.469669,0.464859,0.069639,0.0690936,0.0701751,0.1142,0.0772513,0.0890923,0.0769673,0.0788392,0.0833941
715.86,0.143244,0.177406,0.25197,0.146308,0.0804673,0.234426,0.563953,0.562729,0.372395,0.247818,0.32061,0.241215,0.0659599,0.077122,0.0645142,0.123257,0.101001,0.0761007,0.0739656,0.0945078,0.0860838,0.190534,0.135616,0.184375,0.382518,0.13549,0.0929512,0.495695,0.522052,0.27824,0.514501,0.128241,0.358805,0.10208,0.159594,0.142895,0.097974,0.0727353,0.0708598,0.0989123,0.0796976,0.100635,0.144844,0.174391,0.166417,0.348646,0.449227,0.488703,0.463124,0.399915,0.412797,0.515495,0.537275,0.456568,0.0697751,0.0997734,0.0884065,0.0850048,0.0925418,0.0787276,0.0903573,0.101322,0.0935903,0.177591,0.128869,0.251416,0.438153,0.371616,0.54604,0.337153,0.374395,0.325855,0.445464,0.490309,0.484324,0.0692188,0.0684707,0.0692909,0.114909,0.0767606,0.0888143,0.0770656,0.0783882,0.0823201
717.724,0.143763,0.177205,0.252245,0.150385,0.0825072,0.243431,0.589305,0.589912,0.389612,0.253209,0.330422,0.244914,0.0651001,0.0768486,0.0642776,0.124477,0.101892,0.0760686,0.0733871,0.0948141,0.0860132,0.190815,0.133962,0.184238,0.395201,0.1419,0.100338,0.520467,0.547972,0.286963,0.532069,0.131529,0.370459,0.101608,0.159483,0.142988,0.102955,0.0731337,0.0707845,0.0992387,0.0793976,0.100359,0.145237,0.175788,0.166631,0.36147,0.461066,0.505279,0.484657,0.417642,0.428958,0.540192,0.562379,0.470972,0.0688783,0.0995809,0.0876605,0.0850924,0.09184,0.078671,0.0904971,0.101293,0.0932461,0.18024,0.130822,0.256146,0.458993,0.381962,0.56899,0.349772,0.389433,0.338724,0.460236,0.511222,0.506246,0.0687163,0.0677348,0.0687469,0.115098,0.0769151,0.0883377,0.0766521,0.0777272,0.0815139
719.588,0.143575,0.175204,0.251052,0.153857,0.0846886,0.251008,0.612051,0.613121,0.403206,0.255931,0.337764,0.246577,0.065251,0.0768276,0.0643833,0.127406,0.10252,0.0770591,0.0733286,0.095111,0.0865844,0.189493,0.131771,0.183533,0.405506,0.149442,0.108242,0.541474,0.569811,0.294457,0.544835,0.134941,0.379647,0.101962,0.159668,0.14368,0.110929,0.0746855,0.0713562,0.100764,0.0792446,0.101287,0.144675,0.175823,0.165942,0.370776,0.469643,0.517836,0.503153,0.432075,0.443206,0.559139,0.583072,0.482447,0.0689144,0.10003,0.0874253,0.0861886,0.0921508,0.0795075,0.0922236,0.102071,0.0938502,0.182697,0.132946,0.260111,0.475424,0.388724,0.58785,0.360895,0.402951,0.349403,0.470607,0.527469,0.524429,0.0686457,0.0681568,0.0689405,0.115759,0.0778592,0.0887048,0.0762503,0.0778092,0.0817825
721.452,0.142418,0.173131,0.247651,0.155218,0.0870997,0.254902,0.626314,0.626503,0.410647,0.254942,0.340123,0.245172,0.0667356,0.0784073,0.0655832,0.130993,0.104261,0.0791539,0.0747513,0.0960953,0.0884747,0.186362,0.129597,0.18096,0.408888,0.156998,0.114894,0.55329,0.582356,0.298273,0.550664,0.136497,0.382813,0.103187,0.16088,0.145129,0.120396,0.0769299,0.0729451,0.10298,0.0796816,0.10295,0.143349,0.174318,0.164674,0.375141,0.470285,0.521551,0.513532,0.440199,0.452798,0.568484,0.595504,0.487672,0.0701419,0.100804,0.0883847,0.0883641,0.0934526,0.0806094,0.0948009,0.103535,0.0949315,0.18433,0.134801,0.261137,0.484076,0.389855,0.596182,0.366389,0.410571,0.35493,0.473433,0.539239,0.536012,0.0698085,0.0697898,0.0705216,0.117575,0.0794078,0.0906226,0.077105,0.0791294,0.0831354
723.317,0.139917,0.169932,0.241395,0.152496,0.0889089,0.252159,0.622241,0.6232,0.40781,0.248153,0.33475,0.238498,0.0689691,0.0804692,0.0675309,0.134916,0.106633,0.0814159,0.0764906,0.0980287,0.0900993,0.181759,0.126827,0.176552,0.401171,0.161806,0.117958,0.549279,0.579907,0.295009,0.543872,0.134667,0.377109,0.104891,0.162217,0.146577,0.128843,0.0791578,0.0752671,0.10535,0.0811534,0.105281,0.141319,0.171185,0.162571,0.368936,0.458214,0.509984,0.509201,0.437144,0.449834,0.561965,0.590269,0.478908,0.0722548,0.102311,0.0900637,0.091131,0.0953355,0.0815009,0.0971048,0.105438,0.0964558,0.183642,0.134829,0.2591,0.477779,0.381706,0.585,0.362654,0.407568,0.351369,0.464233,0.536615,0.5328,0.0722206,0.0717357,0.0728104,0.119495,0.0815335,0.0927193,0.0787271,0.0809196,0.0848903
725.181,0.13549,0.164205,0.231795,0.146522,0.0906559,0.241898,0.588477,0.58943,0.389456,0.2336,0.319129,0.225387,0.0716143,0.0828211,0.0696192,0.140894,0.110686,0.0850657,0.0789466,0.101689,0.0929248,0.174696,0.123415,0.170063,0.380821,0.159951,0.116263,0.52223,0.551024,0.282414,0.51228,0.129445,0.358353,0.107143,0.164095,0.14787,0.136574,0.0828844,0.0793512,0.107998,0.0844844,0.108889,0.136847,0.165396,0.157716,0.349132,0.434781,0.481263,0.483498,0.416917,0.428825,0.531702,0.557976,0.449649,0.074801,0.104547,0.091963,0.0954909,0.0986069,0.0844179,0.100715,0.108129,0.0993613,0.178151,0.132086,0.252635,0.451605,0.363285,0.547637,0.346721,0.38892,0.33495,0.439152,0.509798,0.506331,0.0749113,0.0745331,0.0752452,0.122605,0.085404,0.0961815,0.0811818,0.0840639,0.0878778
727.045,0.129512,0.156108,0.219886,0.136542,0.0905611,0.223177,0.523832,0.524425,0.353926,0.214039,0.292263,0.207953,0.0743225,0.0852801,0.0720605,0.146373,0.115491,0.0894074,0.0823872,0.105703,0.0969045,0.165637,0.119227,0.161756,0.346283,0.148879,0.109465,0.469334,0.493225,0.260609,0.4577,0.120241,0.326941,0.109256,0.166074,0.149862,0.141431,0.0877586,0.0839571,0.111867,0.0883731,0.112883,0.130713,0.157158,0.150539,0.317588,0.398685,0.436304,0.437364,0.378525,0.389218,0.476043,0.49751,0.404584,0.0779021,0.106627,0.0937383,0.10067,0.102406,0.0885683,0.104633,0.112054,0.103286,0.168121,0.126794,0.240435,0.406739,0.33305,0.485043,0.318001,0.35445,0.306228,0.398685,0.457642,0.456541,0.0779241,0.0777944,0.0779815,0.12707,0.0898505,0.100359,0.0844485,0.0878694,0.0916335
728.909,0.124622,0.149509,0.209963,0.123373,0.0869799,0.199543,0.450041,0.45098,0.310427,0.194469,0.259969,0.190202,0.078042,0.0880677,0.0754109,0.150479,0.119442,0.0938526,0.0862225,0.109501,0.101156,0.159135,0.116137,0.155332,0.305124,0.133238,0.0996813,0.406465,0.425815,0.233088,0.398235,0.108295,0.290516,0.111498,0.168185,0.152133,0.142473,0.0924784,0.0879016,0.116657,0.0918413,0.116994,0.125864,0.150298,0.14395,0.281246,0.353861,0.382274,0.381641,0.332522,0.341792,0.412346,0.427828,0.354624,0.0815926,0.109175,0.0963236,0.104938,0.106758,0.0920532,0.107781,0.116332,0.107561,0.158956,0.122364,0.227848,0.355111,0.295094,0.416415,0.281835,0.313376,0.27138,0.351167,0.396715,0.397112,0.0814362,0.0808734,0.0815703,0.131604,0.0941236,0.104273,0.0884576,0.0914019,0.0951775
730.774,0.120388,0.143767,0.201658,0.107682,0.0785642,0.172942,0.376713,0.377328,0.264732,0.174826,0.22597,0.172191,0.0817156,0.0905889,0.0781808,0.153501,0.122129,0.0972656,0.08941,0.112823,0.104717,0.153932,0.114097,0.150147,0.262202,0.116075,0.0874532,0.341051,0.357731,0.202642,0.33882,0.0942546,0.250952,0.114225,0.16979,0.153316,0.139561,0.0954089,0.0909737,0.120156,0.0949968,0.120161,0.121391,0.144706,0.138276,0.241732,0.304295,0.323859,0.323081,0.284256,0.29172,0.347568,0.359412,0.303942,0.0845986,0.111413,0.0987071,0.107574,0.110325,0.0946873,0.109881,0.119637,0.111048,0.151263,0.118152,0.216838,0.300781,0.254296,0.350683,0.242784,0.268519,0.233822,0.299436,0.335376,0.335493,0.0846898,0.0838743,0.0848896,0.135035,0.0977303,0.107557,0.0918955,0.0949214,0.0983229
732.638,0.113572,0.135885,0.190183,0.0901681,0.0670181,0.143914,0.305454,0.304952,0.217176,0.15375,0.19073,0.152997,0.0835042,0.0924925,0.0796018,0.154384,0.123835,0.0986472,0.0911919,0.114928,0.106159,0.146161,0.110931,0.1424,0.21959,0.0987541,0.0747045,0.275678,0.290759,0.169907,0.280335,0.0796795,0.210122,0.117011,0.171215,0.154838,0.132838,0.0962628,0.0929893,0.1214,0.0969314,0.121565,0.114217,0.136347,0.129828,0.201523,0.254294,0.266533,0.263618,0.233702,0.239392,0.284042,0.292371,0.255068,0.0864356,0.112363,0.100211,0.109357,0.112305,0.096881,0.109909,0.12115,0.112817,0.140753,0.110178,0.20142,0.246161,0.216376,0.288578,0.201637,0.220952,0.194665,0.246616,0.2744,0.274636,0.086914,0.0860439,0.0862793,0.136705,0.100027,0.109417,0.0928922,0.0967032,0.0997994
734.502,0.103951,0.124896,0.1744,0.072932,0.0551313,0.115071,0.23834,0.23762,0.170752,0.132997,0.156338,0.13439,0.0837349,0.0933445,0.079546,0.152216,0.122812,0.0979884,0.0913624,0.114786,0.105773,0.135084,0.106419,0.131619,0.17837,0.0824612,0.0616381,0.21471,0.227715,0.136561,0.226557,0.0667912,0.171297,0.117611,0.172256,0.155949,0.122751,0.0946779,0.0924971,0.120853,0.0970939,0.121938,0.103746,0.123866,0.118066,0.163271,0.209303,0.213641,0.206915,0.184584,0.188649,0.224415,0.230045,0.209494,0.0867302,0.11255,0.100803,0.108484,0.112197,0.0972356,0.108532,0.121038,0.11305,0.124596,0.0976702,0.177261,0.194853,0.183681,0.23102,0.161198,0.175638,0.156129,0.197858,0.216931,0.217474,0.0872934,0.0863269,0.0862455,0.136487,0.0997081,0.10921,0.0924545,0.0969343,0.0998793
736.366,0.0947583,0.115234,0.159288,0.0591458,0.0448819,0.0901197,0.182204,0.182154,0.131695,0.11663,0.127225,0.120056,0.0828787,0.0937468,0.0793399,0.148731,0.120439,0.0958716,0.0909817,0.113445,0.104718,0.125281,0.103439,0.121427,0.143314,0.0688921,0.0493917,0.164274,0.175285,0.107518,0.181542,0.0572733,0.138216,0.116968,0.173333,0.156779,0.11265,0.091864,0.0903217,0.119926,0.0961578,0.122148,0.0938325,0.112118,0.10756,0.130255,0.175373,0.170729,0.158961,0.142725,0.146158,0.174578,0.178065,0.17196,0.0860023,0.112939,0.101047,0.105659,0.110578,0.0962935,0.107057,0.119779,0.112307,0.107661,0.0847088,0.151995,0.152259,0.160258,0.183271,0.125907,0.136957,0.122074,0.159999,0.168228,0.168268,0.0864062,0.0853959,0.0857433,0.134617,0.0976287,0.107395,0.09181,0.0957336,0.0995558
738.23,0.088532,0.109745,0.149657,0.0504637,0.037798,0.0721367,0.141129,0.141803,0.104465,0.10606,0.105603,0.110874,0.0808837,0.0934372,0.078859,0.145196,0.118325,0.0932645,0.0894555,0.111976,0.102953,0.119245,0.103043,0.114819,0.119329,0.0597578,0.040933,0.127886,0.136497,0.0862598,0.148479,0.0516096,0.113418,0.116643,0.174414,0.158059,0.103637,0.088346,0.0875286,0.118548,0.0945629,0.121021,0.0875656,0.104442,0.100151,0.105895,0.154511,0.141726,0.123853,0.112041,0.114668,0.1377,0.139482,0.146026,0.0841541,0.113141,0.101221,0.102669,0.108894,0.0950388,0.104991,0.118068,0.110742,0.0962548,0.0752455,0.134393,0.120808,0.148086,0.148715,0.0991457,0.108123,0.0966911,0.134826,0.131407,0.130656,0.0842633,0.083488,0.0841978,0.131855,0.095275,0.105267,0.090517,0.0936312,0.0986797
740.095,0.0869899,0.107713,0.147415,0.0466006,0.0338792,0.0622188,0.114758,0.115881,0.0883448,0.101821,0.0927144,0.106595,0.0791052,0.0925386,0.0777647,0.141653,0.115737,0.0907692,0.0869005,0.10963,0.10066,0.117654,0.104189,0.112709,0.106192,0.0543378,0.036082,0.105203,0.111605,0.0726069,0.128857,0.0492984,0.0982827,0.116536,0.176028,0.159292,0.0954829,0.0849202,0.0844417,0.11643,0.0925111,0.11901,0.0854287,0.101343,0.0972038,0.0917036,0.144897,0.125124,0.102056,0.0937022,0.0945233,0.114317,0.115295,0.131613,0.0819244,0.113561,0.101235,0.0991598,0.106918,0.0936949,0.102316,0.115537,0.108365,0.091497,0.070831,0.126327,0.101483,0.144368,0.12798,0.0828501,0.0903912,0.0811337,0.120885,0.107903,0.107104,0.0821197,0.0814977,0.0820051,0.129076,0.0922536,0.102714,0.0884613,0.091467,0.0962399
741.959,0.0881407,0.108152,0.149839,0.0467369,0.0323424,0.0596951,0.102671,0.104986,0.0822532,0.103515,0.0891247,0.10763,0.076865,0.091252,0.0759622,0.138778,0.112845,0.087872,0.0845103,0.107203,0.0986041,0.119068,0.105565,0.114024,0.10227,0.0521375,0.0337993,0.0958738,0.10103,0.0670651,0.122053,0.0500904,0.09302,0.11572,0.177267,0.15975,0.0898273,0.0823074,0.0814206,0.11466,0.0903597,0.117067,0.0856355,0.101586,0.0980094,0.0875128,0.143356,0.119475,0.0926687,0.0865032,0.0863367,0.104421,0.105472,0.128289,0.079421,0.113487,0.100666,0.0959933,0.105118,0.0930374,0.100532,0.113557,0.106998,0.0911037,0.0701099,0.124882,0.0942733,0.145766,0.1208,0.0768808,0.083133,0.0752252,0.116591,0.0980757,0.0969776,0.0795005,0.0789866,0.079232,0.12688,0.0890741,0.0998522,0.0865889,0.0892923,0.0938526
743.823,0.0900225,0.110224,0.153513,0.0488394,0.0327269,0.0613396,0.100852,0.104435,0.0829985,0.107589,0.0911035,0.110966,0.0746504,0.0905602,0.0742061,0.136481,0.111231,0.0852434,0.0823004,0.105013,0.0964138,0.121569,0.107688,0.11659,0.104708,0.0525125,0.0334354,0.0956952,0.0996917,0.0674151,0.122962,0.052033,0.0940266,0.116047,0.179068,0.161536,0.0867819,0.0799515,0.0791153,0.112608,0.088021,0.114953,0.087068,0.103673,0.10058,0.089823,0.146677,0.121149,0.0915803,0.0863854,0.0857417,0.103849,0.104488,0.131528,0.0772567,0.113711,0.100716,0.0936795,0.104107,0.092645,0.0985363,0.111799,0.105229,0.0927817,0.0710876,0.126411,0.0949896,0.149979,0.122964,0.0763619,0.08249,0.0750097,0.117789,0.097117,0.0952984,0.0771085,0.0767688,0.0766967,0.125054,0.0864014,0.0978354,0.0846684,0.0868347,0.0918572
745.687,0.0923875,0.112846,0.156997,0.0510226,0.033744,0.0639628,0.10338,0.107894,0.0863674,0.111971,0.0953273,0.115072,0.0722736,0.0897974,0.0726672,0.133958,0.109185,0.0827141,0.0798233,0.102214,0.0942653,0.12461,0.110498,0.119278,0.109905,0.0536177,0.0336087,0.0994013,0.10277,0.0698786,0.12752,0.0543037,0.0977102,0.116908,0.181715,0.163937,0.0835919,0.0773243,0.0772333,0.110159,0.0856069,0.112848,0.0891959,0.106378,0.102857,0.0940159,0.151449,0.125394,0.0946215,0.0894952,0.088292,0.107146,0.107466,0.137226,0.0750491,0.114122,0.101017,0.0909615,0.102789,0.0917083,0.0958469,0.109518,0.102966,0.0942842,0.0724153,0.128941,0.0987744,0.154168,0.12841,0.0786635,0.0851907,0.0779656,0.121345,0.100139,0.0974451,0.0748055,0.0744895,0.0744726,0.122482,0.0843232,0.0953488,0.0823621,0.084188,0.0895973
747.551,0.0940233,0.115087,0.160092,0.053667,0.0350423,0.0674625,0.10592,0.111225,0.0901505,0.115853,0.0995373,0.118427,0.0697753,0.0883317,0.0712133,0.132331,0.106852,0.0804662,0.0770996,0.0994357,0.0917273,0.127243,0.112589,0.12188,0.115426,0.0547347,0.0342059,0.102981,0.106531,0.072055,0.133191,0.0560745,0.101189,0.117131,0.184311,0.166516,0.0814341,0.0748816,0.0751045,0.107869,0.0829195,0.110197,0.09117,0.107881,0.104387,0.0988705,0.156216,0.130319,0.0979382,0.0926752,0.0918669,0.11156,0.111767,0.142975,0.0724738,0.114394,0.100887,0.0885136,0.101354,0.0908723,0.0930009,0.106907,0.100894,0.0957741,0.0734744,0.131315,0.103461,0.157164,0.134106,0.0812598,0.0884241,0.0814068,0.12493,0.103343,0.101068,0.0724303,0.0717006,0.0721747,0.120597,0.0828717,0.0931712,0.0799561,0.0812866,0.0868678
749.416,0.0952029,0.117142,0.163231,0.0560536,0.0359957,0.0704938,0.109684,0.114913,0.0941505,0.119298,0.103553,0.121416,0.0679115,0.0871183,0.0699559,0.131005,0.104449,0.0779718,0.0747981,0.0977242,0.089195,0.129607,0.114329,0.124192,0.119742,0.0557931,0.0345677,0.106748,0.110613,0.0746025,0.13863,0.0576876,0.104598,0.117591,0.187606,0.169624,0.0797634,0.0727013,0.072457,0.105802,0.0803709,0.108317,0.0927407,0.109315,0.10625,0.103192,0.160517,0.134697,0.101104,0.0960344,0.0955545,0.116006,0.116295,0.148383,0.0703781,0.114638,0.100807,0.0861632,0.0998926,0.090136,0.0911301,0.104663,0.0986342,0.0975922,0.0748465,0.133662,0.107583,0.15953,0.13888,0.08395,0.0912119,0.0847513,0.128535,0.107386,0.105494,0.0703149,0.0695771,0.0704687,0.119569,0.0805792,0.0912033,0.0781931,0.078928,0.0847296
751.28,0.0967806,0.118794,0.16613,0.0581802,0.0365197,0.0730537,0.113378,0.118604,0.0974496,0.122469,0.106872,0.124107,0.0664692,0.0866684,0.0689838,0.130009,0.10298,0.0762801,0.0731804,0.0966246,0.0879223,0.131702,0.116297,0.12636,0.123874,0.0572103,0.0349106,0.110622,0.114096,0.0769481,0.143148,0.0593205,0.108253,0.118832,0.192232,0.173057,0.077997,0.0710223,0.0709443,0.104443,0.0788273,0.107373,0.0941556,0.110891,0.107974,0.106431,0.164452,0.138401,0.104317,0.0991738,0.0985457,0.119666,0.120404,0.153721,0.0692118,0.115071,0.100838,0.0840685,0.0986554,0.0893643,0.0900142,0.103117,0.0967719,0.098894,0.0763708,0.135943,0.111193,0.162436,0.143309,0.0866137,0.0937725,0.0875028,0.131965,0.111446,0.109044,0.0687416,0.0684893,0.0693776,0.118827,0.0785301,0.0895695,0.0767065,0.077581,0.0831244
753.144,0.0984039,0.12007,0.168165,0.0604252,0.0372645,0.075752,0.11568,0.121764,0.0998118,0.125022,0.109937,0.126082,0.0650475,0.0862346,0.0679894,0.128993,0.102681,0.074753,0.0712223,0.0945861,0.0862918,0.133714,0.118376,0.128402,0.12778,0.0586473,0.0358192,0.113505,0.116657,0.0787242,0.146509,0.0604542,0.111382,0.119905,0.1971,0.176626,0.0764413,0.0694165,0.069714,0.102771,0.0774866,0.105367,0.0954128,0.112064,0.109366,0.10949,0.168399,0.14202,0.107024,0.10167,0.100903,0.122684,0.123717,0.158147,0.067986,0.115311,0.100949,0.0826158,0.098083,0.0879483,0.0881713,0.101248,0.0952189,0.0997556,0.0776093,0.137712,0.114381,0.165386,0.147404,0.0889937,0.0962601,0.0895733,0.13523,0.114027,0.111364,0.0675444,0.0672788,0.0680355,0.117926,0.0766655,0.0880776,0.0749298,0.0758525,0.0811052
755.008,0.0991873,0.12108,0.169456,0.0618439,0.0385978,0.0779674,0.11796,0.12434,0.101409,0.126705,0.112481,0.127536,0.0631131,0.0850298,0.0664891,0.128074,0.101634,0.0724955,0.0689204,0.0924553,0.0839687,0.135375,0.120218,0.130191,0.130754,0.0595678,0.0368918,0.115301,0.119147,0.0798772,0.149084,0.0613046,0.113918,0.120683,0.201461,0.180511,0.0750527,0.0674313,0.0673377,0.100308,0.0753893,0.102849,0.0959214,0.112808,0.110209,0.112542,0.172655,0.145879,0.109219,0.103856,0.10307,0.125359,0.126201,0.161167,0.0660364,0.115365,0.100675,0.0807493,0.0969017,0.0864463,0.0858909,0.0988256,0.0929961,0.100364,0.0781237,0.138725,0.116935,0.167326,0.150736,0.0909423,0.0979435,0.0914812,0.13833,0.115926,0.113514,0.0656503,0.0656135,0.0661288,0.116726,0.0746847,0.0863556,0.0731768,0.0733014,0.0786948
