Wavenumber,sa22082.02,sa22082.03,sa22089.13,sa22089.12,sa22087.13,sa22087.12,sa22085.08,sa22085.07,sa22079.08,sa22079.07,sa22076.08,sa22076.07,sa22073.08,sa22073.07,sa22070.08,sa22070.07,sa22089.09,sa22089.08,sa22087.09,sa22087.08,sa22085.04,sa22085.03,sa22081.03,sa22081.04,sa22079.04,sa22079.03,sa22076.04,sa22076.03,sa22073.04,sa22073.03,sa22070.04,sa22070.03
3387.26,0.0331039,0.0371044,0.0509461,0.0514503,0.034342,0.0287556,0.0651406,0.034975,0.0740699,0.079136,0.0395434,0.0340863,0.0554651,0.0506322,0.0303712,0.0435763,0.044711,0.0402174,0.0310697,0.0393008,0.0609408,0.0691449,0.0322347,0.0324025,0.0675599,0.0773186,0.0338153,0.0409228,0.0709155,0.0457963,0.036103,0.0429055
3390.99,0.0329081,0.0364753,0.0487652,0.0486502,0.034339,0.0286324,0.0645038,0.0324414,0.0733509,0.0786584,0.0392042,0.0337206,0.0543569,0.0480707,0.0297983,0.043597,0.0419249,0.0371247,0.0309196,0.0394967,0.0600523,0.0680965,0.0317268,0.0320712,0.0665304,0.0761866,0.0341548,0.0408691,0.0705547,0.0437667,0.0358111,0.0427549
3394.72,0.0327844,0.0365372,0.0467213,0.0468554,0.0348231,0.0289888,0.064204,0.0304939,0.0729008,0.0780673,0.039044,0.0335725,0.0536161,0.046055,0.0297874,0.0440077,0.0401392,0.0353545,0.0313204,0.0400559,0.0594195,0.067519,0.0318606,0.0323437,0.0665245,0.0760007,0.0342123,0.0411161,0.0703986,0.0420062,0.035284,0.0428867
3398.44,0.0329073,0.0363892,0.0446398,0.0452007,0.034984,0.0289312,0.06346,0.0279581,0.0726328,0.0773939,0.0387444,0.033305,0.052976,0.044128,0.0301383,0.0441806,0.0380594,0.0334312,0.0316933,0.0405626,0.0585485,0.0676003,0.0322334,0.0326409,0.0659985,0.0760442,0.0343756,0.0411498,0.0691809,0.0397607,0.0349505,0.0430274
3402.17,0.0330071,0.036364,0.0433067,0.0433048,0.0350024,0.0291203,0.0631016,0.0262624,0.0726341,0.0774252,0.0386777,0.0335835,0.0525853,0.0424826,0.030156,0.0446641,0.0362249,0.0316407,0.0320398,0.0413286,0.0578755,0.0672492,0.0322149,0.0324961,0.0656408,0.0762521,0.0352065,0.0412736,0.0685739,0.0386345,0.0352782,0.0432701
3405.9,0.0329892,0.0372733,0.0426682,0.0424798,0.0360263,0.030163,0.0639169,0.0258422,0.0731204,0.0780488,0.0393745,0.0339896,0.0526757,0.0415764,0.0302975,0.0457791,0.0358961,0.0312969,0.032867,0.0422811,0.0580069,0.0672592,0.0321586,0.0326211,0.0657472,0.0768836,0.0355914,0.0419818,0.0693873,0.0384935,0.0357205,0.0436295
3409.62,0.0331264,0.0373645,0.0412227,0.0414071,0.0368966,0.0307686,0.0632478,0.0242649,0.0729795,0.0777566,0.0393007,0.0339782,0.0519714,0.0405958,0.0307013,0.0463141,0.0351221,0.0300175,0.0335034,0.0427719,0.0575156,0.0670148,0.0323025,0.0331867,0.065416,0.0765484,0.0355546,0.0425724,0.069262,0.0369392,0.0358954,0.043704
3413.35,0.0331576,0.0370354,0.0403796,0.0408659,0.0368621,0.0311803,0.0626755,0.0230913,0.0726326,0.0777739,0.0393961,0.0336987,0.0515354,0.0398867,0.0309329,0.0470041,0.0340983,0.0285858,0.0340586,0.0438577,0.0575595,0.066752,0.0322886,0.0329975,0.0648117,0.0760025,0.0359902,0.0430679,0.0692456,0.0354719,0.0359857,0.0435805
3417.07,0.0332062,0.0371925,0.0400447,0.0405086,0.0373016,0.0316427,0.0626629,0.0226143,0.0725055,0.0775826,0.040065,0.0336931,0.0515533,0.0391201,0.0309068,0.0478392,0.0331791,0.0279197,0.0348024,0.045189,0.0574306,0.0667162,0.0323623,0.0329252,0.064663,0.0759675,0.0369799,0.0434621,0.06935,0.0349102,0.0361379,0.0439361
3420.8,0.0335356,0.0376856,0.0391363,0.039977,0.0383745,0.0323869,0.0626359,0.0216158,0.0730167,0.0772295,0.0401099,0.0339231,0.0518911,0.0387369,0.0312192,0.0481845,0.0328224,0.0279354,0.0355407,0.0462728,0.0574579,0.0664841,0.0324662,0.0330515,0.0650017,0.0759549,0.0378066,0.0438811,0.0692392,0.0345116,0.0362013,0.0446114
3424.53,0.0335854,0.0374666,0.0382073,0.039399,0.0387563,0.0332833,0.0624449,0.0208169,0.0731602,0.0768394,0.0399216,0.034,0.0517671,0.0385282,0.0309671,0.0487351,0.0327911,0.0272201,0.0361679,0.0466299,0.0572731,0.0659051,0.0322383,0.032652,0.0645749,0.0758552,0.0380724,0.0439539,0.0691172,0.0340519,0.0360476,0.0445857
3428.25,0.0334165,0.0367243,0.0378998,0.0385326,0.0385268,0.0332345,0.0618175,0.0198436,0.0726955,0.0766823,0.0396735,0.0339155,0.0513704,0.0376327,0.0307061,0.0494395,0.0322074,0.0260399,0.0363211,0.0467017,0.0564245,0.0653211,0.031738,0.0324474,0.0636883,0.0759555,0.0376184,0.0432781,0.0685906,0.0333829,0.0355427,0.0439738
3431.98,0.0331516,0.0365683,0.0373338,0.0377653,0.0381961,0.0318092,0.0608967,0.018919,0.0718704,0.0763127,0.0391944,0.0334953,0.0504691,0.0360841,0.0305037,0.0487611,0.0309025,0.0254429,0.0356876,0.0461617,0.0554641,0.064576,0.0317921,0.0322395,0.0626413,0.0752074,0.0370974,0.0426596,0.0675783,0.0326622,0.0351489,0.0434356
3435.71,0.0328503,0.0366901,0.0369461,0.0373898,0.0376326,0.0307321,0.0606729,0.0186346,0.0711969,0.0759741,0.0391052,0.0331284,0.0500073,0.0357803,0.029917,0.0478151,0.0301195,0.0252965,0.0346933,0.0451311,0.0548974,0.0642043,0.0318163,0.0318686,0.0620099,0.074768,0.0364574,0.0426155,0.0674625,0.0329342,0.0351294,0.0435806
3439.43,0.0329857,0.0367688,0.0374476,0.0374049,0.0373114,0.0307979,0.0611789,0.0192542,0.0715346,0.0762829,0.039343,0.0335475,0.0510403,0.0367158,0.0301686,0.0472136,0.0306769,0.0256052,0.0343458,0.0446441,0.0551185,0.0648361,0.031485,0.0320568,0.062572,0.075311,0.0360966,0.0426099,0.0681393,0.0332277,0.0352364,0.0438314
3443.16,0.0331164,0.0367911,0.0379822,0.0377118,0.037317,0.030581,0.0618066,0.0196343,0.0720831,0.0764357,0.0392163,0.0338342,0.0518847,0.0371748,0.0311788,0.0465161,0.0315052,0.0261972,0.0340107,0.0447318,0.0557114,0.0650337,0.0317432,0.0324579,0.0626453,0.0752912,0.0361313,0.0424684,0.0687926,0.0329664,0.0355023,0.0433028
3446.89,0.0328322,0.0364996,0.0375361,0.0377685,0.0366963,0.0296778,0.0614681,0.0191479,0.0718204,0.0758231,0.0391712,0.0335878,0.0517557,0.0368319,0.0314889,0.0464914,0.0314202,0.0262243,0.0331971,0.0442676,0.0553379,0.0648254,0.0317182,0.0324553,0.0613668,0.0747556,0.0356839,0.0418391,0.0686531,0.0322941,0.0360296,0.042919
3450.61,0.0327582,0.0364191,0.0368206,0.0378045,0.0362566,0.0295935,0.0612396,0.0189013,0.0714837,0.0757237,0.0389781,0.0333184,0.0516785,0.0367627,0.0310481,0.0462931,0.0306485,0.0255869,0.0329482,0.0434107,0.0549757,0.0646074,0.0311859,0.0320922,0.0606492,0.0746471,0.0352409,0.0414111,0.0682607,0.0322419,0.0358073,0.0427894
3454.34,0.0326061,0.0362631,0.0362546,0.0369539,0.0360294,0.0294484,0.0608169,0.0183982,0.0711781,0.0752843,0.0383907,0.0333588,0.0513016,0.0359204,0.0305277,0.0455768,0.030292,0.0247569,0.0328754,0.0428135,0.054763,0.0637934,0.0305447,0.0311397,0.060222,0.0741886,0.0350499,0.0412711,0.0681964,0.0320221,0.035214,0.0425457
3458.06,0.0322419,0.0359532,0.0358355,0.0360623,0.0352682,0.0288572,0.0595894,0.017539,0.0705773,0.074708,0.037586,0.0331511,0.05067,0.0348176,0.030458,0.0448791,0.0298165,0.0242279,0.0323098,0.04203,0.0545434,0.0629762,0.0299974,0.0307852,0.0592375,0.0735087,0.0347797,0.0407119,0.0678191,0.0311018,0.0347229,0.0425183
3461.79,0.0321957,0.0355076,0.0347639,0.0346723,0.0347407,0.0284257,0.0584564,0.0163839,0.0695603,0.0737981,0.0369837,0.032362,0.0496873,0.0340414,0.0300411,0.0443322,0.0285396,0.0234477,0.0318531,0.0411115,0.0533878,0.0620748,0.030031,0.0310079,0.0583129,0.0725936,0.0341688,0.0401185,0.066553,0.0303951,0.0340243,0.0422208
3465.52,0.031465,0.0350753,0.0338126,0.0332405,0.0341363,0.0276127,0.0574975,0.0150098,0.0686562,0.0726891,0.0369488,0.0316065,0.0485463,0.0327469,0.0291044,0.0435382,0.027326,0.0221741,0.0313827,0.0401977,0.051837,0.0605736,0.0297389,0.0307328,0.057107,0.0715246,0.0332776,0.039702,0.0652036,0.0291442,0.0336162,0.0413777
3469.24,0.0304528,0.0346663,0.0331584,0.0331101,0.0334261,0.0271794,0.0563873,0.0142456,0.0677644,0.0718362,0.036578,0.0315529,0.0478499,0.0315143,0.0288676,0.0426006,0.0266654,0.0208945,0.0302245,0.0394362,0.0509335,0.0600067,0.0295479,0.0303196,0.055936,0.0704013,0.0332804,0.0395009,0.0646243,0.0280244,0.0338453,0.0407881
3472.97,0.0302725,0.034596,0.0328523,0.0335596,0.033423,0.0273418,0.0564638,0.0145699,0.0678,0.0717062,0.036552,0.0316622,0.0482262,0.0316368,0.0291646,0.0424925,0.0268426,0.0207841,0.030169,0.0390986,0.050938,0.0600227,0.0293234,0.0299185,0.0556691,0.0702403,0.03348,0.0391803,0.0647764,0.0284251,0.0340815,0.0406376
3476.7,0.0305525,0.0341382,0.0319975,0.0328712,0.033641,0.0271142,0.0562487,0.0143775,0.0668493,0.0702849,0.0363037,0.0310817,0.0476278,0.0313839,0.0289803,0.0424149,0.0259552,0.0205548,0.0306085,0.0388965,0.0503755,0.0588994,0.0287329,0.0298045,0.054953,0.0695772,0.0328934,0.0389542,0.0642246,0.0279814,0.0334194,0.0402694
3480.42,0.0305637,0.0336794,0.0312599,0.0319825,0.0333669,0.0273011,0.055,0.013804,0.0661774,0.0692873,0.0359059,0.0305282,0.0468675,0.0305941,0.0286525,0.0420117,0.0250976,0.0200634,0.0297902,0.0385734,0.0495965,0.058661,0.0285779,0.0297568,0.0539203,0.0687132,0.0323862,0.0387155,0.0635079,0.0268218,0.0327986,0.0398678
3484.15,0.0298836,0.0333537,0.0308582,0.0311578,0.0327933,0.0272507,0.0540196,0.0131336,0.065514,0.06882,0.0357512,0.0300582,0.046636,0.0301425,0.0287033,0.0418727,0.0250244,0.0199993,0.0290922,0.0383501,0.0489787,0.0581882,0.028248,0.029423,0.0530921,0.0678604,0.0320723,0.038582,0.0627775,0.0260659,0.0326582,0.0400629
3487.88,0.0295003,0.03271,0.0304268,0.0306104,0.0327299,0.0263096,0.0530238,0.012273,0.0641534,0.0680815,0.0351564,0.0298341,0.0462112,0.0296783,0.0282019,0.0418332,0.0246246,0.0198034,0.0291649,0.0381399,0.0484409,0.0569459,0.0279294,0.0291623,0.0528391,0.0671403,0.0320711,0.0383175,0.0623262,0.0257704,0.0323357,0.0400871
3491.6,0.0292206,0.0321337,0.0297904,0.0301702,0.0326977,0.0258809,0.0521294,0.0119135,0.0627895,0.0670282,0.0344651,0.0297252,0.0454745,0.028976,0.0271734,0.0410271,0.0243848,0.0188689,0.0294758,0.037963,0.0476089,0.0558142,0.0276375,0.0286852,0.0517465,0.0658453,0.0322079,0.0376768,0.0616796,0.0253165,0.0317986,0.039337
3495.33,0.0285139,0.0318322,0.0294152,0.0295551,0.0325817,0.0263532,0.0514586,0.0119788,0.0619189,0.0653537,0.0342147,0.0285856,0.0445894,0.0289338,0.027252,0.0409769,0.0239318,0.0180829,0.0296372,0.0380079,0.0467545,0.0548756,0.0272938,0.027932,0.0503727,0.0642956,0.0321424,0.0372957,0.0606301,0.0250963,0.0315244,0.038953
3499.05,0.0282023,0.0312955,0.0290592,0.0288653,0.0318647,0.0266759,0.050577,0.0116143,0.0609501,0.0637035,0.0335167,0.027833,0.0436991,0.0281645,0.0274987,0.0412452,0.0232274,0.0180874,0.0294768,0.0378738,0.0458041,0.0539712,0.0270723,0.0277226,0.0492553,0.0630847,0.0317845,0.0370806,0.0593468,0.0246521,0.0310735,0.0386741
3502.78,0.0278883,0.0308767,0.0286268,0.0281017,0.0317542,0.0263003,0.0497365,0.0112056,0.0596137,0.0623784,0.0330685,0.0281311,0.0430605,0.026834,0.026952,0.0410171,0.023035,0.0179307,0.0294262,0.0375578,0.0450496,0.0530673,0.0266797,0.0272483,0.0487998,0.0621838,0.0312274,0.0367326,0.0589055,0.0238753,0.0306695,0.0384991
3506.51,0.027264,0.0304395,0.0280233,0.0278843,0.0324236,0.0260006,0.0488154,0.0111319,0.0585245,0.0607897,0.0324777,0.0279646,0.0422246,0.0266214,0.0259656,0.0407521,0.0225514,0.017274,0.0297344,0.0377095,0.0441554,0.0521375,0.0261732,0.026923,0.0480869,0.0614154,0.0311431,0.0359777,0.0579056,0.0234359,0.0301671,0.0380221
3510.23,0.0268262,0.0297843,0.0279289,0.0279329,0.032079,0.0259471,0.0474689,0.0112961,0.0575399,0.0592613,0.0317273,0.0271209,0.0414544,0.026592,0.0252449,0.040751,0.022141,0.0171585,0.0295681,0.0380945,0.0426593,0.0510594,0.0252124,0.0268909,0.0467723,0.0597873,0.0313765,0.0355299,0.0567624,0.0231855,0.0297779,0.037198
3513.96,0.0261332,0.0287583,0.0276243,0.0271709,0.0317015,0.0254561,0.0459658,0.010859,0.0559496,0.0579944,0.0309148,0.0263777,0.0407338,0.026096,0.0252445,0.0405771,0.0218956,0.0168283,0.0290874,0.0378477,0.0416401,0.0497746,0.0247478,0.0263006,0.0450842,0.0576275,0.0310297,0.0354884,0.0556904,0.022707,0.02951,0.036735
3517.69,0.0255571,0.0285186,0.0269992,0.0266858,0.0320654,0.0256281,0.045154,0.010143,0.0545826,0.0568419,0.0302306,0.0262077,0.0397596,0.0258257,0.0250817,0.0404386,0.0215911,0.0162565,0.0288878,0.0376997,0.0413232,0.0489571,0.0248101,0.0256266,0.0439045,0.0561906,0.0309309,0.0350724,0.0543651,0.0223527,0.0291506,0.0361979
3521.41,0.0252697,0.0283411,0.0263388,0.0269951,0.0320412,0.0257745,0.0443482,0.00989965,0.0537339,0.0553348,0.0298708,0.0257121,0.0388163,0.0252423,0.0240886,0.0406572,0.0213056,0.0162708,0.0289027,0.0377884,0.0406943,0.047554,0.0242324,0.0255997,0.0428107,0.0549061,0.0312902,0.0344332,0.0532851,0.0220296,0.0284779,0.0355025
3525.14,0.0246569,0.0275247,0.0261062,0.026588,0.0316826,0.0256235,0.0427009,0.0101096,0.052383,0.0534758,0.0293748,0.0249921,0.0378963,0.0245243,0.0231313,0.0405781,0.0211932,0.0163208,0.0292338,0.0380075,0.0392859,0.0462686,0.0234341,0.0252472,0.0416739,0.0539412,0.0312721,0.034122,0.0518018,0.0218599,0.0272017,0.0351972
3528.87,0.0238899,0.0268402,0.0262447,0.0253675,0.0313622,0.0256575,0.0410708,0.0102837,0.0506509,0.0520141,0.028471,0.0244144,0.0366824,0.0240031,0.0227301,0.0398459,0.0209184,0.0156363,0.0291617,0.0378968,0.0379582,0.0455637,0.0229958,0.0245708,0.0406229,0.0526981,0.0308845,0.0334522,0.0505611,0.0214716,0.0265183,0.0350499
3532.59,0.0234723,0.0262481,0.0259795,0.025157,0.030874,0.02551,0.0399194,0.0101627,0.0497157,0.0505847,0.0277492,0.0236212,0.035886,0.023861,0.022562,0.0395384,0.0205658,0.0154678,0.0290844,0.0373685,0.0373843,0.0447474,0.0225129,0.0239018,0.0393323,0.0508294,0.0306586,0.0327619,0.0499811,0.0207816,0.0261777,0.034098
3536.32,0.023117,0.0256236,0.0255486,0.0253636,0.0305538,0.0248429,0.0385089,0.00969175,0.0487343,0.0485477,0.027435,0.0229795,0.0351811,0.0236138,0.0220177,0.0398323,0.0204159,0.0154433,0.0289315,0.0373812,0.036316,0.0432732,0.0223508,0.0238495,0.0383018,0.0496194,0.0307863,0.0325958,0.0485262,0.0200331,0.0256005,0.0328001
3540.04,0.0224453,0.0246213,0.0255589,0.025222,0.0307134,0.0244591,0.0374486,0.00969002,0.0474175,0.0470049,0.0270289,0.0223814,0.0341184,0.0231863,0.0213817,0.0392772,0.0203379,0.0153127,0.0284129,0.0376854,0.0347526,0.0418192,0.0217874,0.0235745,0.0370824,0.0485075,0.0303828,0.0324619,0.047139,0.0198276,0.025033,0.0323595
3543.77,0.0217989,0.0236929,0.0251085,0.024813,0.0312106,0.0250079,0.0362548,0.00982551,0.045631,0.0456439,0.0265167,0.0218264,0.0323478,0.0228476,0.0210576,0.0387892,0.020351,0.0152594,0.0286645,0.0379247,0.0337836,0.0405518,0.0208447,0.022676,0.0358381,0.0466995,0.0300822,0.0318719,0.0462411,0.019933,0.0245441,0.0322975
3547.5,0.0213439,0.0229465,0.0248067,0.0244256,0.0310642,0.0251367,0.0346397,0.0095727,0.0441955,0.0444923,0.025575,0.0214164,0.0312402,0.0229137,0.0203185,0.0388123,0.0201717,0.0151496,0.0286758,0.0376639,0.0329388,0.039174,0.0202676,0.0217137,0.0348764,0.0453591,0.0303463,0.0309581,0.0444664,0.0194742,0.0242351,0.0314562
3551.22,0.0202336,0.0222964,0.0249558,0.0244244,0.030388,0.0245049,0.0332789,0.00917599,0.0429536,0.043035,0.0249626,0.0208869,0.030263,0.0224853,0.019714,0.038671,0.0196123,0.014788,0.0282768,0.0367815,0.0315101,0.0378484,0.0197448,0.0212644,0.0336739,0.0442668,0.0302441,0.0302213,0.0430564,0.0189919,0.0234359,0.0304708
3554.95,0.0192044,0.0213378,0.0244459,0.0242788,0.0301089,0.0238366,0.0320202,0.00914748,0.0421197,0.0414464,0.0243551,0.0200658,0.0289854,0.0221016,0.0193225,0.0381902,0.0194408,0.0146599,0.0280489,0.0361876,0.0304933,0.0367167,0.0187899,0.0210706,0.0323747,0.0427637,0.0295912,0.0299033,0.0422006,0.0189271,0.0226575,0.0299269
3558.68,0.0191616,0.0203459,0.0240093,0.0237096,0.0295869,0.0234266,0.0304937,0.00878565,0.0411116,0.0400217,0.0233677,0.0194939,0.028137,0.0216198,0.0183713,0.0376289,0.0192252,0.0145822,0.0275452,0.0356108,0.0294726,0.0351811,0.0183009,0.0205927,0.0311613,0.0412874,0.0291441,0.0294355,0.0407649,0.0187009,0.0219055,0.0292182
3562.4,0.0187994,0.01983,0.0241244,0.0235755,0.0291876,0.0236864,0.0292395,0.00868975,0.0395836,0.0386635,0.0225177,0.0190906,0.0271509,0.0213757,0.0179379,0.0375798,0.0186165,0.0146634,0.027423,0.0356878,0.0284744,0.0343604,0.0181774,0.020109,0.0302828,0.0399635,0.0290568,0.0287357,0.0396274,0.0186559,0.0212421,0.028382
3566.13,0.0178923,0.0193784,0.0242054,0.0234695,0.0296057,0.023793,0.027894,0.00877863,0.0376556,0.0368252,0.0219162,0.0185434,0.0258913,0.0211965,0.0176521,0.0376031,0.0184424,0.0142432,0.0275491,0.0356153,0.0272053,0.033632,0.0179065,0.0198429,0.0290161,0.0385036,0.0288746,0.0283066,0.0384865,0.0183247,0.020974,0.0281166
3569.86,0.0173039,0.0186451,0.0240325,0.0230675,0.0291863,0.0232724,0.0264873,0.00833002,0.0362453,0.0351988,0.0211023,0.0179965,0.0249767,0.0209366,0.0164794,0.0367355,0.0186564,0.0137893,0.0272646,0.0347374,0.0261558,0.0318657,0.0172396,0.0193561,0.0276606,0.0372269,0.0285598,0.0280823,0.0370699,0.0178349,0.0201901,0.027167
3573.58,0.01663,0.0176229,0.0231857,0.0227524,0.0285365,0.0228126,0.0252222,0.00824743,0.0354871,0.0337823,0.0206149,0.0170957,0.0237926,0.020465,0.0153962,0.0358377,0.0184813,0.0138881,0.0264765,0.0341598,0.0251061,0.0298944,0.01648,0.0185449,0.0266546,0.0358485,0.0282419,0.0269624,0.0358212,0.0174713,0.0192578,0.0259358
3577.31,0.0157055,0.0169316,0.0230953,0.022562,0.0280681,0.0222539,0.0241143,0.00820726,0.0344064,0.0324551,0.0204579,0.0163875,0.0231424,0.0200755,0.0147022,0.035671,0.0189005,0.0139934,0.0260985,0.0336923,0.0239353,0.0292327,0.0155389,0.0178492,0.0258987,0.0345716,0.0279297,0.0261873,0.0348935,0.0171015,0.0185989,0.0253082
3581.03,0.0153824,0.0165226,0.0233125,0.0219664,0.0273499,0.0219308,0.0228937,0.00765359,0.0332239,0.0314886,0.0195663,0.0160253,0.0220465,0.019597,0.0146089,0.0346521,0.0192011,0.013793,0.0258277,0.0328442,0.0232409,0.0286545,0.0151443,0.0172282,0.0248231,0.033218,0.0274414,0.0258708,0.0335787,0.0168645,0.0181476,0.0247412
3584.76,0.0150174,0.015553,0.0229895,0.0218933,0.0274714,0.0219924,0.0216743,0.00739673,0.0324518,0.0302485,0.0189265,0.0154286,0.0209772,0.0198483,0.0146418,0.0342771,0.0187642,0.0139066,0.0256931,0.0329521,0.0228026,0.0275635,0.0150008,0.016908,0.0240769,0.0320181,0.0273926,0.0260444,0.0324443,0.0171017,0.0180835,0.0247117
3588.49,0.0141539,0.0152933,0.0227456,0.0222557,0.0278656,0.0214747,0.0207058,0.00715956,0.0316856,0.0287949,0.0183643,0.0150403,0.0203021,0.0197746,0.0139408,0.0343295,0.0182064,0.0137655,0.0257981,0.0331648,0.0220475,0.0262422,0.0145581,0.0168732,0.0232562,0.0311791,0.0275666,0.0258072,0.0314068,0.0168065,0.0175353,0.0247384
3592.21,0.0138061,0.014837,0.0227341,0.0224667,0.0272932,0.0211738,0.0196362,0.00710163,0.0303945,0.027671,0.0175004,0.0144715,0.019503,0.0192519,0.0133808,0.0338616,0.0184074,0.0135039,0.0254113,0.0319825,0.0207105,0.0253436,0.0140316,0.0170466,0.0219166,0.0301786,0.0274613,0.0248621,0.0301393,0.0164335,0.0167058,0.0239259
3595.94,0.0136835,0.0138882,0.0229542,0.0221118,0.0265366,0.0217139,0.0185692,0.00702513,0.0291577,0.0264701,0.01704,0.0141314,0.0185019,0.0193973,0.0129861,0.033312,0.0185222,0.0139567,0.0251201,0.0315108,0.0197198,0.0249419,0.0136596,0.0166817,0.0211271,0.0293272,0.0268727,0.0243184,0.029115,0.0164708,0.0163675,0.0230342
3599.67,0.0130288,0.0131971,0.0233952,0.0219818,0.0260504,0.0213202,0.0177679,0.00692307,0.028139,0.0256887,0.0166107,0.0138207,0.0175204,0.0196594,0.0124014,0.0326817,0.0187646,0.0143441,0.0251635,0.0316301,0.0195908,0.0241458,0.0133278,0.0158234,0.020502,0.0284324,0.0260095,0.0237202,0.0287064,0.0167286,0.0163058,0.0220762
3603.39,0.0124125,0.0127141,0.0232634,0.0223285,0.0257551,0.0207477,0.0171847,0.00710115,0.027426,0.0251795,0.0163059,0.0132509,0.0167097,0.0195216,0.0116551,0.0324317,0.0192669,0.01431,0.0248371,0.0312314,0.0192597,0.0228509,0.0128237,0.0152711,0.0200023,0.0276069,0.0256294,0.0227282,0.0279375,0.0170471,0.0154203,0.0216953
3607.12,0.0119271,0.0124917,0.0233561,0.0227734,0.0260627,0.0207804,0.0164843,0.0073937,0.0272066,0.0242738,0.0158451,0.0131343,0.0160866,0.0195284,0.0112558,0.0327339,0.0195226,0.0144501,0.0244646,0.0312527,0.0183114,0.0221161,0.012446,0.0148973,0.019561,0.02674,0.0259895,0.0224669,0.0270739,0.017362,0.0146268,0.0216988
3610.85,0.0117827,0.0122968,0.0237269,0.022753,0.0261915,0.0204469,0.015461,0.00693199,0.0264783,0.0232421,0.0154797,0.0128865,0.0156488,0.0193306,0.0107703,0.0326585,0.0197058,0.0146686,0.0245246,0.0311954,0.0173068,0.0218716,0.012452,0.0144581,0.0187214,0.0257681,0.0259993,0.0228821,0.0260306,0.0171447,0.0146091,0.0213541
3614.57,0.0113706,0.0115876,0.0239111,0.0228039,0.025942,0.0202941,0.0146197,0.00650372,0.0256884,0.022054,0.0153949,0.0120602,0.0149466,0.0197717,0.0106429,0.0323653,0.0202188,0.0149367,0.0242736,0.0305715,0.0173527,0.0212758,0.0120551,0.0144597,0.0181335,0.0249153,0.0258153,0.0228355,0.0250344,0.0171507,0.0143421,0.0210239
3618.3,0.0109655,0.0112134,0.0243487,0.023072,0.0254447,0.0205017,0.0139594,0.00650154,0.024871,0.0205506,0.0149688,0.0119136,0.0142046,0.020489,0.0107794,0.0317528,0.020188,0.0152831,0.0243658,0.0305037,0.0173847,0.0206419,0.0118689,0.014793,0.0175788,0.0242977,0.0257759,0.0222862,0.0244132,0.0169603,0.0141732,0.0206309
3622.02,0.0114346,0.0107023,0.0243734,0.0230432,0.0249172,0.0204642,0.0133831,0.00668795,0.0241171,0.0195688,0.0144691,0.0117739,0.013673,0.0205288,0.0100298,0.030842,0.0202192,0.0152762,0.0237469,0.0302007,0.0163649,0.0200418,0.0115019,0.0140356,0.0165307,0.0234106,0.0250918,0.0214296,0.0238514,0.0169534,0.0136074,0.0196873
3625.75,0.0112481,0.0103309,0.0239114,0.0223212,0.0248109,0.0203358,0.0128639,0.00689656,0.0236591,0.0192553,0.014481,0.0114412,0.0132285,0.0197361,0.00947385,0.0312616,0.0197474,0.0147291,0.0238294,0.0303088,0.0155236,0.019477,0.0108114,0.0135392,0.0158547,0.0228267,0.0251212,0.0215567,0.0232389,0.0171137,0.0129159,0.01923
3629.48,0.00990699,0.0102502,0.0234643,0.0219574,0.0254029,0.0202506,0.0123739,0.00681939,0.0225323,0.0181726,0.01403,0.0109912,0.0126417,0.0191119,0.00944692,0.0320631,0.0187414,0.0145789,0.0251573,0.0310834,0.0149391,0.0186283,0.0105114,0.0134208,0.0152442,0.0218747,0.0260786,0.0220813,0.0222179,0.0159227,0.0129535,0.0197375
3633.2,0.00942642,0.00952143,0.022375,0.0214812,0.0255605,0.0196607,0.0115391,0.00641576,0.0209066,0.0168135,0.0130473,0.0104065,0.0119872,0.0182652,0.00907925,0.0308507,0.0186403,0.0137742,0.0244373,0.0302066,0.0137432,0.0177252,0.0106792,0.0131705,0.0144389,0.0204256,0.0252441,0.0209546,0.0205739,0.0151735,0.0126369,0.0188479
3636.93,0.00937658,0.00885835,0.0218806,0.0209077,0.0246029,0.0190777,0.0110594,0.00618787,0.0198749,0.0155488,0.0124803,0.0101661,0.0115855,0.0178077,0.00841744,0.0300414,0.0182568,0.0130347,0.0233507,0.0292143,0.0128889,0.0170546,0.0104949,0.0129607,0.0139218,0.0192819,0.0244393,0.019891,0.019404,0.015668,0.0118832,0.0174445
3640.66,0.00934201,0.00878049,0.0217897,0.0208077,0.0234958,0.0186351,0.0106971,0.0059397,0.0193476,0.0150896,0.0123219,0.00959472,0.0106677,0.0179392,0.00806248,0.0294037,0.0175853,0.0136007,0.0230435,0.0281807,0.0129847,0.0163253,0.00994164,0.0124448,0.0133125,0.0184714,0.0237095,0.0196638,0.0187554,0.0155157,0.0112927,0.0171496
3644.38,0.00943361,0.00885182,0.021686,0.0211078,0.0234818,0.0187553,0.0101934,0.00613091,0.0193883,0.0152371,0.01224,0.00900831,0.00966913,0.0179782,0.00772979,0.0288291,0.0178531,0.0139225,0.022795,0.0279547,0.012929,0.0158798,0.00993845,0.0127575,0.0129167,0.0183389,0.0230086,0.0198476,0.018235,0.0153965,0.010973,0.0171001
