Wavenumber,sa22087.10,sa22089.10,sa22085.05,sa22082.00,sa22079.05,sa22076.05,sa22073.05,sa22070.05,sa22089.06,sa22087.06,sa22085.01,sa22081.01,sa22079.01,sa22076.01,sa22073.01,sa22070.01
3463.72,0.0186551,0.0252945,0.0466635,0.015378,0.0506629,0.0132251,0.0483682,0.0126273,0.0222416,0.02446,0.0489307,0.0112504,0.0213039,0.0136798,0.0397095,0.0127467
3465.58,0.0188615,0.0255242,0.0470023,0.0151984,0.05006,0.0132053,0.0487109,0.0127999,0.0219422,0.0250498,0.0485579,0.0107875,0.0212057,0.013533,0.0394076,0.0127997
3467.45,0.017949,0.0237889,0.0456815,0.0134934,0.0483831,0.011574,0.0469339,0.0110561,0.0200647,0.022913,0.0466811,0.0102643,0.0191524,0.0124303,0.0378947,0.011941
3469.31,0.01746,0.0230114,0.0449852,0.0135813,0.0474602,0.0114559,0.0462651,0.0113462,0.0184867,0.0226732,0.0459901,0.0107292,0.0184662,0.0123027,0.0375181,0.012474
3471.17,0.0179289,0.0228224,0.0446585,0.014389,0.0465624,0.011631,0.0462743,0.0118156,0.0181473,0.023116,0.0459341,0.0102337,0.0189281,0.0122707,0.0372451,0.013198
3473.04,0.0179694,0.0233907,0.044327,0.01348,0.0467784,0.0113981,0.0457911,0.0118697,0.0193572,0.0230056,0.0460087,0.0101938,0.0190354,0.0125571,0.0366953,0.0133251
3474.9,0.0176559,0.0243175,0.0450133,0.0132297,0.0475468,0.011985,0.046618,0.0127901,0.0202174,0.0237456,0.0467772,0.0107147,0.0200919,0.0130361,0.0373338,0.0135463
3476.77,0.0178315,0.0239323,0.0446983,0.0129447,0.0472503,0.0123523,0.0468707,0.0126002,0.0194806,0.0237971,0.0459425,0.0107958,0.0204613,0.0124848,0.0375502,0.0130324
3478.63,0.0176033,0.0224631,0.0434594,0.0118108,0.0459272,0.0114602,0.0456731,0.0114196,0.0183053,0.0227441,0.0439803,0.0099696,0.0197048,0.0112445,0.0362812,0.01169
3480.5,0.0170307,0.0214113,0.0427062,0.0120541,0.044757,0.0110045,0.0447595,0.0111208,0.0176024,0.0219979,0.043061,0.00895843,0.0182849,0.0113606,0.0349643,0.0110613
3482.36,0.0170622,0.0217143,0.0429572,0.0126157,0.0445208,0.0108665,0.0451311,0.0109469,0.017509,0.0216146,0.0444719,0.00933723,0.0177109,0.0118194,0.0356661,0.0113052
3484.22,0.0176103,0.022854,0.0438506,0.0129193,0.0444169,0.0115545,0.0460385,0.0114175,0.0180929,0.0222419,0.0461247,0.00989263,0.0188316,0.0124744,0.0365541,0.0124606
3486.09,0.0172717,0.0229719,0.0433759,0.0131719,0.0443089,0.0120108,0.0456839,0.0122136,0.0182219,0.0226199,0.0453916,0.00984437,0.0190411,0.0126326,0.0368938,0.0124715
3487.95,0.0166809,0.0218436,0.0424343,0.012489,0.0436861,0.011382,0.0438967,0.0112184,0.0175332,0.0213332,0.0433539,0.00860545,0.0176193,0.0113537,0.0361624,0.0113459
3489.82,0.0166591,0.0218778,0.0425053,0.012597,0.0440382,0.011537,0.0436584,0.0105336,0.0171628,0.0213086,0.0433025,0.00887679,0.017009,0.0111747,0.0355625,0.0117503
3491.68,0.0167658,0.02223,0.0425278,0.0134237,0.0447382,0.012001,0.0450072,0.0112219,0.0173983,0.022046,0.0439852,0.00993773,0.0179507,0.0123414,0.03591,0.012248
3493.54,0.0170957,0.0216914,0.0418021,0.0135933,0.0444473,0.0122745,0.0452138,0.011611,0.0174981,0.0221559,0.0438525,0.00965343,0.0187885,0.012282,0.0358051,0.0119471
3495.41,0.0170537,0.020879,0.0408951,0.0126751,0.0437216,0.0116996,0.044206,0.0108822,0.0163664,0.022087,0.043501,0.00946543,0.0179825,0.0106179,0.0350285,0.0118193
3497.27,0.0166611,0.0207015,0.0411044,0.0116804,0.0426613,0.0109643,0.0430965,0.0103113,0.0158936,0.0230997,0.0429493,0.00926006,0.0178346,0.0102268,0.0346625,0.011717
3499.14,0.0167015,0.0206933,0.0418635,0.0116346,0.0423601,0.0110703,0.0430317,0.00983642,0.0166414,0.0230433,0.0429078,0.00953251,0.0184679,0.0109306,0.0340182,0.011583
3501,0.0175876,0.0206917,0.0419703,0.0126969,0.0423402,0.0116809,0.0429303,0.0103058,0.0173043,0.0222071,0.0426719,0.00996698,0.0182796,0.0111343,0.0339625,0.0117673
3502.87,0.0181792,0.021474,0.0410927,0.0133114,0.0421151,0.0117434,0.0426237,0.0109358,0.0171003,0.0225338,0.0421915,0.00959423,0.0177013,0.0107919,0.0343306,0.0116025
3504.73,0.0182912,0.0218315,0.0412482,0.0128645,0.042116,0.0120411,0.04275,0.0110638,0.0168065,0.0239016,0.042268,0.00951391,0.0173089,0.0113937,0.0339499,0.0117055
3506.59,0.0177236,0.0212014,0.0410976,0.0122845,0.0408632,0.0116645,0.042381,0.0106005,0.0166694,0.0233231,0.0423366,0.00936213,0.0172681,0.0119294,0.0333143,0.011619
3508.46,0.017921,0.0214967,0.0406563,0.0126702,0.0403224,0.0110404,0.0424639,0.010419,0.016678,0.0221486,0.0421152,0.00909461,0.0177587,0.0120119,0.0340554,0.0113737
3510.32,0.0178945,0.0213923,0.040783,0.0126376,0.0405723,0.0107006,0.0422734,0.0104855,0.0167617,0.0218682,0.0416249,0.00887179,0.0179904,0.0112784,0.0336937,0.0110887
3512.19,0.0173605,0.0199039,0.0403109,0.0122674,0.0402441,0.0105479,0.0418075,0.0104343,0.0169009,0.0223125,0.0416957,0.00877955,0.0176512,0.0108642,0.0324564,0.0117466
3514.05,0.0168211,0.0185445,0.0388694,0.0117777,0.0391667,0.0100933,0.0413202,0.0100758,0.0159881,0.0220608,0.0413411,0.00793688,0.0163699,0.010187,0.0320348,0.0109355
3515.92,0.0176603,0.0196712,0.0384307,0.0120093,0.0394874,0.0105398,0.0413111,0.0105527,0.0156081,0.0221878,0.0409365,0.00786273,0.0163536,0.0109042,0.0327456,0.0102944
3517.78,0.0179975,0.0210421,0.038684,0.0118202,0.0406019,0.0107864,0.0413055,0.0112634,0.0159442,0.0226259,0.0404303,0.00866087,0.0169247,0.0116869,0.0332285,0.0114122
3519.64,0.0168511,0.0204079,0.0382747,0.0113662,0.0403799,0.0103939,0.0405577,0.0110718,0.0159463,0.0221491,0.0398204,0.00816705,0.016136,0.0109348,0.0324089,0.0112847
3521.51,0.0169515,0.020649,0.0387583,0.0117459,0.0400545,0.0106132,0.0404976,0.0105055,0.0163533,0.0221322,0.0397431,0.00797517,0.0159637,0.0106275,0.0315843,0.0109527
3523.37,0.0184042,0.0212871,0.0391216,0.0127616,0.0403921,0.0109999,0.0410644,0.0102074,0.0167621,0.0232607,0.0398783,0.00916968,0.0168876,0.0105973,0.0316505,0.0118413
3525.24,0.0186718,0.0208738,0.0382154,0.0131129,0.0393226,0.0106786,0.0402902,0.00996638,0.0161153,0.0235279,0.038903,0.00883498,0.0168669,0.0112253,0.0318077,0.0121317
3527.1,0.0176946,0.0205641,0.0377521,0.0125758,0.0382024,0.0101256,0.0387197,0.00970626,0.0153988,0.0228706,0.0384668,0.00836183,0.0165231,0.0116351,0.0318546,0.0111562
3528.96,0.0172005,0.019959,0.0373847,0.0119803,0.0375088,0.00988183,0.0386743,0.00962262,0.0152136,0.0230477,0.0395702,0.00904588,0.0157058,0.0104737,0.0311518,0.010415
3530.83,0.0183717,0.0198488,0.0373363,0.0121854,0.0373563,0.010163,0.0394151,0.00999422,0.0156676,0.0237143,0.0393384,0.00956274,0.0157862,0.0104146,0.030697,0.0109441
3532.69,0.0189142,0.0204411,0.0372225,0.012279,0.0375521,0.0108373,0.0391316,0.0106319,0.0163023,0.023639,0.0379688,0.00931704,0.0161268,0.0108411,0.0306127,0.0108982
3534.56,0.0183068,0.0203178,0.0369192,0.011975,0.037132,0.0106832,0.0384032,0.0103697,0.0159945,0.0230809,0.03723,0.00861911,0.015213,0.0108251,0.0303237,0.0101812
3536.42,0.01699,0.0195165,0.0357963,0.0110813,0.0359647,0.00923146,0.0376166,0.00938813,0.0145506,0.0221491,0.0370247,0.00819123,0.0139812,0.00985563,0.0294434,0.00901569
3538.29,0.0164424,0.019495,0.0351858,0.0110416,0.0352658,0.00886926,0.0368196,0.0097004,0.0138542,0.0222309,0.0368853,0.00795452,0.0140363,0.0101094,0.0300072,0.00913693
3540.15,0.0162768,0.0191297,0.0347805,0.0112167,0.0348593,0.00898511,0.0363729,0.0105179,0.0140519,0.0219406,0.0359065,0.00787885,0.0147253,0.0105975,0.0294521,0.0101742
3542.01,0.0161921,0.0191212,0.03413,0.0105562,0.0341224,0.00882186,0.0357482,0.0100147,0.0140031,0.0215891,0.0350306,0.00776451,0.0143105,0.0097506,0.0280278,0.00998213
3543.88,0.0172054,0.0205338,0.0343564,0.0104233,0.0342334,0.00943049,0.0360461,0.00979334,0.0147477,0.0222358,0.0349701,0.00784284,0.0140316,0.00964175,0.0282066,0.00955546
3545.74,0.0181304,0.0210931,0.0346859,0.0111614,0.0347198,0.00957365,0.036486,0.0094465,0.0153574,0.0233528,0.0356376,0.00846957,0.0147902,0.00987928,0.0289816,0.00992008
3547.61,0.0177253,0.0190928,0.0340329,0.0114182,0.0335148,0.00893476,0.0347332,0.00908983,0.0145585,0.0231328,0.0348655,0.00781621,0.0148162,0.00934403,0.0284604,0.00946808
3549.47,0.0172375,0.0181013,0.0331018,0.0107837,0.0333264,0.00896699,0.0333693,0.00907304,0.0139043,0.0224065,0.0333272,0.00781236,0.0141226,0.00946972,0.027588,0.00877808
3551.34,0.0172957,0.0188286,0.032468,0.0102035,0.0337328,0.00880127,0.0338442,0.00936672,0.0137497,0.0222013,0.0327659,0.00786245,0.0139499,0.00956082,0.0273933,0.00876629
3553.2,0.0173327,0.0187272,0.0314662,0.00995336,0.0337202,0.00902373,0.0339493,0.00923191,0.0142004,0.0226867,0.0325772,0.00668985,0.0133583,0.00943127,0.0273134,0.00869234
3555.06,0.0179178,0.0190927,0.0321779,0.0106701,0.0334554,0.0103219,0.0343988,0.00932789,0.0152538,0.0233579,0.0333552,0.00737879,0.014026,0.00996236,0.0280129,0.00957463
3556.93,0.0184741,0.0194499,0.0328926,0.0114567,0.0324973,0.0102947,0.0340257,0.0100345,0.0153203,0.0232195,0.0334516,0.00879462,0.0152027,0.00997069,0.0283579,0.0101281
3558.79,0.0182907,0.0194661,0.0321458,0.0109964,0.0324694,0.00928404,0.0329425,0.00958022,0.0145997,0.0224048,0.0324356,0.00847407,0.01439,0.00993733,0.0272277,0.00953934
3560.66,0.0176023,0.0192803,0.0306324,0.0102875,0.0325096,0.00892359,0.0322528,0.00938726,0.0140129,0.0218995,0.0317215,0.00779212,0.0129515,0.0101334,0.0259964,0.00890548
3562.52,0.0174285,0.0183201,0.0299925,0.0103068,0.0315501,0.00944004,0.0324489,0.00957236,0.0139426,0.0217839,0.0319843,0.00752136,0.0124703,0.0101966,0.02551,0.00878714
3564.39,0.0174046,0.0185598,0.0301632,0.0107459,0.0298819,0.00917375,0.0314937,0.00892618,0.0137791,0.0215368,0.0312812,0.00653105,0.01249,0.00951553,0.0256505,0.00900442
3566.25,0.017479,0.0194953,0.0311519,0.0111498,0.0296095,0.00871161,0.0308925,0.00837097,0.0135645,0.0222382,0.0299832,0.00618646,0.0124026,0.00880856,0.0252992,0.00885841
3568.11,0.0179956,0.0198557,0.031296,0.0106946,0.0302272,0.0087932,0.031348,0.00785077,0.0142808,0.0240115,0.0293987,0.00675549,0.0124603,0.00858338,0.0245689,0.00863083
3569.98,0.0176707,0.0183568,0.0289989,0.00975221,0.0294642,0.00880775,0.0312725,0.00797038,0.0147244,0.0243923,0.030003,0.00710391,0.0130412,0.0088596,0.0238246,0.00859411
3571.84,0.0162308,0.0158075,0.0271435,0.00878849,0.0273087,0.00805432,0.0297439,0.0076686,0.0128009,0.0219897,0.0293894,0.00642905,0.0132267,0.00908078,0.0230205,0.00824412
3573.71,0.0157478,0.0161257,0.0273409,0.0085686,0.0267532,0.0082429,0.0283177,0.00787921,0.0116751,0.0209079,0.0276986,0.00575454,0.0123468,0.00926999,0.0229784,0.00830989
3575.57,0.0168069,0.0165221,0.0267536,0.00844364,0.027142,0.00912655,0.0279552,0.00800792,0.0124304,0.02102,0.0262454,0.00588003,0.0116845,0.00862976,0.0226042,0.00822819
3577.43,0.0174196,0.016184,0.0267443,0.00856348,0.0279343,0.00875971,0.0280501,0.00763122,0.0131562,0.0217777,0.0257567,0.00672865,0.0123967,0.00848224,0.0220196,0.0073167
3579.3,0.0172306,0.0166445,0.0275774,0.00936582,0.0277761,0.00822882,0.0285469,0.0078274,0.0135153,0.0224149,0.0263725,0.00729296,0.0127425,0.00835606,0.0224946,0.00687302
3581.16,0.0168489,0.017091,0.0266625,0.00959003,0.0264833,0.00757618,0.0288588,0.00793128,0.0133917,0.0216424,0.0263046,0.00719399,0.0122616,0.00745527,0.0224097,0.00759441
3583.03,0.0164542,0.0174207,0.0254552,0.00949006,0.0260409,0.00727295,0.0275839,0.00775875,0.0130322,0.0210284,0.0258657,0.00705113,0.0115523,0.00748873,0.0212987,0.00771357
3584.89,0.0160762,0.01735,0.0253777,0.00994731,0.0263966,0.00739485,0.0257707,0.0075507,0.0128121,0.0208903,0.0257834,0.00585443,0.0105638,0.0076988,0.0208783,0.00716384
3586.76,0.0162924,0.0177912,0.0263303,0.0107382,0.0269039,0.00801094,0.0249706,0.00872135,0.012823,0.0206288,0.024887,0.0044859,0.00975961,0.00730972,0.0206084,0.0074846
3588.62,0.0170315,0.0170942,0.0259491,0.0108714,0.0260859,0.00861112,0.0256108,0.00899536,0.0129052,0.0210293,0.0245751,0.00461839,0.0103448,0.00772224,0.0207239,0.00880183
3590.48,0.0179066,0.0158311,0.0243724,0.00980784,0.0251903,0.00854828,0.0258776,0.00775536,0.0131398,0.0218368,0.0246739,0.00622369,0.0114262,0.00790501,0.0207468,0.00855006
3592.35,0.0171343,0.015973,0.0241892,0.0090886,0.0241755,0.00794111,0.0259684,0.0068988,0.0123814,0.0211489,0.0237203,0.00655671,0.0111812,0.00716319,0.0198663,0.0070645
3594.21,0.0165074,0.0166417,0.0244545,0.00880752,0.0232071,0.00766182,0.0262826,0.00725472,0.0115144,0.0210112,0.0230715,0.00480121,0.0106194,0.00655644,0.0192736,0.00678497
3596.08,0.0161681,0.0163714,0.023725,0.00828892,0.0231298,0.00675306,0.02506,0.00717286,0.0112795,0.0215332,0.021999,0.00340659,0.0104541,0.00678281,0.0185938,0.00739196
3597.94,0.0158766,0.0154788,0.0224074,0.00718797,0.0226529,0.00544468,0.0237905,0.00648765,0.0108792,0.0212055,0.0217755,0.00411413,0.0102386,0.00712262,0.0182344,0.00681163
3599.81,0.0164943,0.0159234,0.0233711,0.00751013,0.0225465,0.00591109,0.0238255,0.00686974,0.0119815,0.0218625,0.0227471,0.00614679,0.0102762,0.00743564,0.0185216,0.00663672
3601.67,0.0155206,0.0158835,0.0235308,0.00825893,0.0225003,0.00667656,0.0236508,0.00732891,0.0124311,0.0216088,0.0226411,0.00612609,0.00966624,0.0071637,0.0184021,0.00733307
3603.53,0.0150072,0.0152911,0.0211955,0.00818718,0.0215164,0.00693998,0.0227607,0.0073871,0.0118367,0.0207237,0.0218027,0.00474366,0.00930989,0.00723298,0.0182141,0.00723022
3605.4,0.0156151,0.0155525,0.0208851,0.00751397,0.0211565,0.00706714,0.0215847,0.00672975,0.0114034,0.0205946,0.0207101,0.0045492,0.00906904,0.00707116,0.0175746,0.00667104
3607.26,0.0163169,0.0161591,0.0223597,0.0079526,0.0219787,0.00665229,0.0213579,0.00665763,0.0114063,0.0204479,0.021018,0.00516211,0.00966867,0.00697065,0.0176314,0.00649113
3609.13,0.0171721,0.0159047,0.022661,0.00854338,0.0220758,0.00664298,0.0224923,0.00747623,0.011834,0.0208308,0.0219273,0.00537236,0.0104867,0.00757127,0.0186306,0.00654414
3610.99,0.0174685,0.0156603,0.0224485,0.00900965,0.0224545,0.00754521,0.0233338,0.00838281,0.0120647,0.0225392,0.0212952,0.00584088,0.0107525,0.00855742,0.0194964,0.00725307
3612.85,0.0164967,0.0155145,0.0222086,0.00848487,0.021827,0.0074339,0.0223758,0.00747006,0.0113723,0.0221613,0.0192236,0.00495606,0.00984984,0.00769631,0.0181143,0.00675488
3614.72,0.0154458,0.0160308,0.0212727,0.00723552,0.0192534,0.00706381,0.0214429,0.00547424,0.0107235,0.0209203,0.018904,0.00414258,0.00926523,0.00611073,0.0166973,0.00640148
3616.58,0.0156417,0.0166077,0.0210061,0.00746753,0.0179602,0.00695996,0.0207597,0.00581042,0.0108529,0.0205925,0.0191278,0.00474388,0.00947483,0.00620857,0.0162922,0.00703777
3618.45,0.0164659,0.0166334,0.0209823,0.00803682,0.0178969,0.0060596,0.0199572,0.00676661,0.0101561,0.0202436,0.0180576,0.00419773,0.00869268,0.00606101,0.0156234,0.00681673
3620.31,0.018045,0.0165617,0.0208788,0.00814958,0.0185361,0.00625968,0.0198505,0.00644122,0.0107696,0.0212526,0.0183468,0.00457899,0.0088959,0.00620798,0.0157743,0.00610119
3622.18,0.0169663,0.0141366,0.0194873,0.00746069,0.0181295,0.00657264,0.0194731,0.00599045,0.0109567,0.0218909,0.018276,0.0052044,0.00959799,0.0064687,0.0151356,0.00538194
3624.04,0.0155902,0.0137812,0.0184316,0.0076903,0.0173565,0.00696727,0.0187895,0.00662972,0.0100114,0.021841,0.0174317,0.00524527,0.00893696,0.00614711,0.0148148,0.00538951
3625.9,0.0152709,0.014169,0.018388,0.00778443,0.0163684,0.00682975,0.0186504,0.00598287,0.00900476,0.0204945,0.0166248,0.00511313,0.00788684,0.0055369,0.0152386,0.00515606
3627.77,0.0158404,0.0156522,0.020556,0.00797416,0.0168779,0.00669678,0.0199766,0.00622254,0.00949379,0.0201175,0.0164021,0.00509782,0.00768537,0.0057869,0.0153328,0.00546443
3629.63,0.0161377,0.0158788,0.020514,0.00661525,0.016135,0.00581611,0.0196722,0.00599562,0.00993196,0.0215377,0.0158517,0.00333342,0.00718508,0.00556059,0.0148046,0.00507534
3631.5,0.0177051,0.0126766,0.0174988,0.00663793,0.0151552,0.00587812,0.0185609,0.00608853,0.0106035,0.023506,0.0151421,0.00313422,0.00882456,0.0066923,0.0140395,0.00497018
3633.36,0.0179516,0.0125504,0.0172674,0.00823079,0.0157314,0.00659417,0.0183494,0.00673691,0.0108208,0.0230192,0.015369,0.00501693,0.00967608,0.00754637,0.0135985,0.00516045
3635.23,0.0157859,0.01295,0.0170498,0.00689881,0.0151188,0.00572115,0.0169187,0.00581955,0.00945449,0.0212419,0.0153555,0.00467075,0.0079339,0.00653212,0.0123676,0.00507209
3637.09,0.0155662,0.0127342,0.016868,0.00685201,0.014671,0.00582541,0.0161508,0.00542371,0.00919306,0.0210034,0.0141011,0.00426696,0.0071589,0.00579671,0.0122559,0.00535419
3638.95,0.0151556,0.0120027,0.0167776,0.00697281,0.0139937,0.00479155,0.0158576,0.00544601,0.00918771,0.0210097,0.0132018,0.00454624,0.00754451,0.00598563,0.0122997,0.00472845
3640.82,0.0156912,0.0132185,0.0177739,0.0069515,0.0149219,0.00512564,0.0165356,0.00621804,0.00986711,0.0213339,0.0142082,0.00551339,0.00825213,0.00653104,0.0125451,0.00462162
3642.68,0.0157985,0.013928,0.0175789,0.00716141,0.0152053,0.00602549,0.0164805,0.00633808,0.010145,0.0206842,0.0148259,0.00524353,0.00752743,0.0067983,0.0121416,0.00487209
3644.55,0.0157179,0.0143764,0.0175563,0.00766375,0.0147567,0.00664169,0.0167818,0.00637227,0.0101415,0.020469,0.0148853,0.00473667,0.0078109,0.0068483,0.0122096,0.00534265
3646.41,0.0164804,0.0164571,0.019064,0.0084614,0.0153767,0.00776918,0.0174566,0.00752735,0.00996283,0.019984,0.0140911,0.00455479,0.00835246,0.00633463,0.0131937,0.00655101
3648.27,0.0168607,0.0171576,0.0194532,0.00900975,0.0153028,0.00734295,0.0162063,0.00789029,0.00935825,0.0199021,0.0127499,0.00363894,0.0077175,0.00491312,0.0125026,0.00644546
3650.14,0.0181486,0.0163352,0.0195746,0.00898379,0.0146803,0.00758688,0.0146966,0.00786271,0.010001,0.0215712,0.0130173,0.00358845,0.00859898,0.00596171,0.0109787,0.00616139
3652,0.0163128,0.0113134,0.015341,0.00643518,0.0116008,0.00678514,0.0127746,0.00578873,0.00922645,0.0219854,0.0121838,0.00347926,0.00778551,0.00624312,0.0100836,0.00510659
3653.87,0.0151145,0.0091606,0.0121309,0.00580954,0.0103054,0.00577207,0.0121088,0.00485155,0.00830932,0.0211726,0.0115953,0.00352055,0.00673285,0.00552795,0.00983525,0.00447036
3655.73,0.016209,0.0117839,0.0136692,0.00658841,0.010746,0.00573591,0.0124617,0.00487548,0.00860939,0.0205083,0.0120187,0.00409667,0.00689708,0.00574476,0.0101634,0.00454523
3657.6,0.0166341,0.0123672,0.0151374,0.00602237,0.0104339,0.00463681,0.013225,0.00514292,0.00806866,0.0208717,0.0113126,0.00389253,0.00719962,0.00582871,0.0103593,0.00488681
3659.46,0.0170913,0.0116451,0.0154685,0.00700497,0.011025,0.00480853,0.0139374,0.00651823,0.00767497,0.0213902,0.011502,0.00350513,0.00723104,0.00589951,0.00954767,0.0050231
3661.32,0.0151827,0.0101382,0.0142738,0.00677357,0.010627,0.00486279,0.0129177,0.00537491,0.00725677,0.0199899,0.0112972,0.0034739,0.00598865,0.00502877,0.00938484,0.00437356
3663.19,0.0146693,0.010328,0.0139539,0.00623375,0.0107609,0.00478759,0.0125826,0.00524753,0.00767023,0.0197836,0.0110423,0.00377433,0.00603941,0.00483957,0.0098195,0.00478162
3665.05,0.0148414,0.0111164,0.0139472,0.00616383,0.0106963,0.00479685,0.0124501,0.00575818,0.00832027,0.0199182,0.0106381,0.00383629,0.00643341,0.00513091,0.00917282,0.00463969
3666.92,0.0148205,0.0119555,0.0144994,0.00628978,0.0106666,0.00515367,0.0119404,0.0056785,0.00821993,0.0188441,0.0105985,0.00364584,0.00650494,0.00453753,0.00873586,0.00427602
3668.78,0.0153475,0.0135828,0.0156072,0.00629774,0.0113713,0.00541993,0.0120051,0.00614023,0.0083911,0.0185618,0.0107587,0.00366603,0.00652131,0.00405837,0.00906176,0.00428562
3670.65,0.0160161,0.0145702,0.0159805,0.00622469,0.0107021,0.00553671,0.0128439,0.00609442,0.00836737,0.0194496,0.0108333,0.00400963,0.00688067,0.00483092,0.00839846,0.00441765
3672.51,0.0160314,0.0121525,0.0140299,0.00626045,0.00881037,0.00494514,0.0120455,0.00497391,0.00753056,0.020037,0.0107184,0.0040806,0.00715852,0.0056059,0.00782863,0.00407133
3674.37,0.0165518,0.0118961,0.0145767,0.007339,0.00963556,0.00549762,0.0120018,0.00515413,0.00741171,0.0191711,0.0106206,0.00419819,0.00706273,0.00498409,0.00754625,0.00413257
3676.24,0.0148999,0.0117625,0.0141158,0.00644,0.00840158,0.00406891,0.0104658,0.00369424,0.00657401,0.0180886,0.00905382,0.00362572,0.00582845,0.00457903,0.00510247,0.00349173
3678.1,0.0147007,0.00997216,0.01221,0.00609053,0.00689398,0.00488934,0.0101198,0.00488054,0.00702958,0.020658,0.00889006,0.00334811,0.00659928,0.00606413,0.00533297,0.00328527
3679.97,0.0144015,0.00861183,0.0108806,0.00562522,0.00651582,0.0049915,0.00981997,0.00531575,0.00633386,0.0196897,0.00872019,0.00295719,0.0054687,0.00494583,0.00644625,0.00291654
3681.83,0.0136323,0.00739209,0.0105747,0.00521103,0.00625828,0.00380508,0.00881002,0.00426558,0.00556793,0.0183335,0.00840461,0.00322284,0.00428845,0.00390836,0.00631579,0.00305043
3683.7,0.0154321,0.0099587,0.013014,0.0067677,0.00822229,0.00541741,0.0104833,0.00551632,0.00745484,0.0196576,0.0103582,0.00455615,0.00542343,0.00519837,0.00772702,0.0041498
3685.56,0.0146442,0.0109622,0.0136295,0.00608675,0.0081288,0.00511151,0.010604,0.00569616,0.00699734,0.0186259,0.00999258,0.0039521,0.00534745,0.00492395,0.00793496,0.00359367
3687.42,0.0142435,0.0118633,0.0146512,0.00635491,0.00822043,0.00464609,0.0103772,0.00573422,0.00606505,0.0175484,0.00890213,0.00362931,0.00530328,0.00397807,0.00747953,0.00340311
3689.29,0.0143006,0.0113378,0.0144018,0.00667113,0.00789593,0.00387365,0.00985727,0.00519757,0.00595701,0.0184381,0.00890555,0.00376888,0.00489362,0.00387774,0.00684003,0.00349282
3691.15,0.0155557,0.0100156,0.0130842,0.00725001,0.00829351,0.0051151,0.0106344,0.00589391,0.0075256,0.0209453,0.00960574,0.00424661,0.00582757,0.00585046,0.00654527,0.00405084
3693.02,0.0141154,0.00811863,0.0108721,0.00590486,0.00612302,0.0047937,0.00893636,0.004318,0.0062195,0.0203478,0.00802641,0.00295419,0.00556707,0.00507532,0.00564653,0.00341496
3694.88,0.0128547,0.00814405,0.0115682,0.00487841,0.00533517,0.0042243,0.00834652,0.00295229,0.00491962,0.0185869,0.00689056,0.00240752,0.0052775,0.00463064,0.00554598,0.00285941
3696.74,0.0131245,0.00918314,0.0125609,0.00486682,0.00600446,0.00422974,0.00952555,0.00351487,0.00533998,0.017788,0.00762523,0.00291166,0.00523339,0.00488037,0.00585417,0.00368742
3698.61,0.0136923,0.00973595,0.0120881,0.00503004,0.00685076,0.00435987,0.0104004,0.00381979,0.00610918,0.018139,0.00800433,0.00360035,0.00521692,0.00450297,0.00616769,0.00415832
3700.47,0.0138866,0.00994159,0.0120655,0.00521238,0.00688946,0.00427953,0.00992208,0.00362227,0.00574722,0.016847,0.00759133,0.00340302,0.00469361,0.00366952,0.00556187,0.00353704
3702.34,0.0136354,0.00995353,0.0127511,0.00544567,0.00665823,0.00433121,0.00882038,0.00406803,0.0059812,0.0163763,0.00789233,0.00286156,0.00431725,0.00347298,0.00606227,0.00330093
3704.2,0.0136154,0.00959915,0.0120358,0.00595632,0.0069774,0.00497418,0.00949335,0.00553297,0.0069799,0.0175506,0.00821164,0.00291502,0.0058103,0.00469806,0.00701676,0.00402819
3706.07,0.0130287,0.00937782,0.0110772,0.00519245,0.00604659,0.00414085,0.00976163,0.00480359,0.00653971,0.0168408,0.00848183,0.00243464,0.00602711,0.00475866,0.00552305,0.00388515
3707.93,0.0128093,0.00996095,0.0120782,0.00501836,0.00610573,0.00372542,0.00927332,0.00415019,0.00611459,0.0158618,0.008528,0.00242989,0.0048111,0.00426481,0.00441123,0.00345445
3709.79,0.0139307,0.0107452,0.0128793,0.00588931,0.00736567,0.00433677,0.00948708,0.00510337,0.00600873,0.0159344,0.00808769,0.00339999,0.00431711,0.00433184,0.00487606,0.00337447
3711.66,0.0145159,0.00967726,0.0124625,0.00641615,0.00733543,0.00466789,0.00996821,0.00576701,0.00600687,0.0169605,0.00786294,0.0039397,0.00445347,0.00510453,0.00600831,0.00353527
3713.52,0.0142328,0.00871198,0.0115254,0.00653747,0.00537747,0.00484939,0.00915763,0.00453123,0.00596061,0.0182366,0.00761815,0.00327476,0.00520725,0.00622309,0.00624755,0.00299839
3715.39,0.0128451,0.00755083,0.00996929,0.00533099,0.00337261,0.0041915,0.00783226,0.00380857,0.00554776,0.0171431,0.00667453,0.00141084,0.00500179,0.00504621,0.00459641,0.00221075
3717.25,0.0118459,0.00724153,0.0100241,0.00419893,0.00398884,0.00343359,0.00766666,0.00411308,0.00506866,0.0155151,0.00624,0.00132719,0.00465195,0.00382611,0.0036515,0.00269415
3719.12,0.0121747,0.00772852,0.0107286,0.00478571,0.00502686,0.00381365,0.00791632,0.00432413,0.00459741,0.0154572,0.00645882,0.00253595,0.00500128,0.00330518,0.00424522,0.00335718
