Wavenumber,sa22088.12,sa22086.12,sa22084.02,sa22078.02,sa22080.12,sa22075.02,sa22072.02,sa22069.02,sa22088.02,sa22083.02,sa22086.02,sa22080.02,sa22077.02,sa22074.02,sa22071.02,sa22068.02,sa22065.52,sa22062.52,sa22059.52,sa22056.52,sa22089.02,sa22087.02,sa22084.07,sa22080.17,sa22078.07,sa22063.57,sa22069.07,sa22075.07,sa22072.07,sa22088.07,sa22086.07,sa22083.07,sa22080.07,sa22077.07,sa22074.07,sa22071.07,sa22068.07
768.058,0.0884484,0.129545,0.0997684,0.0869894,0.127925,0.131081,0.105711,0.13457,0.0891831,0.151252,0.173402,0.136941,0.281015,0.128449,0.0909762,0.0962115,0.127943,0.134079,0.289963,0.15129,0.0915082,0.102209,0.114988,0.138101,0.228514,0.156068,0.13634,0.100926,0.129101,0.0949281,0.0445964,0.0876275,0.0957852,0.142409,0.14725,0.111314,0.113869
769.922,0.0996949,0.132355,0.1104,0.0979542,0.130166,0.133786,0.114384,0.137954,0.10101,0.159754,0.175775,0.137673,0.270621,0.125022,0.103171,0.0956386,0.13423,0.133637,0.259663,0.138538,0.103312,0.103993,0.125605,0.139861,0.225055,0.156816,0.138129,0.102109,0.136608,0.106192,0.0456156,0.0993967,0.0964494,0.148461,0.147262,0.122881,0.112815
771.786,0.112589,0.133754,0.122952,0.110533,0.132058,0.135874,0.122945,0.140117,0.114034,0.169012,0.177762,0.137936,0.261388,0.122933,0.116164,0.0951416,0.141516,0.133791,0.23591,0.129033,0.116012,0.105095,0.137086,0.141257,0.221068,0.157099,0.13955,0.102998,0.143807,0.118177,0.0457277,0.112547,0.0964897,0.155503,0.146533,0.135906,0.111612
773.651,0.126557,0.13571,0.13479,0.124367,0.134309,0.13813,0.130638,0.141982,0.128449,0.176731,0.179749,0.138758,0.254002,0.121037,0.12912,0.0941123,0.148422,0.134299,0.221758,0.123067,0.12989,0.105874,0.148186,0.142176,0.21757,0.157608,0.140534,0.104105,0.150684,0.13093,0.0453736,0.126186,0.0963823,0.162376,0.145348,0.149633,0.110267
775.515,0.140872,0.138059,0.144798,0.137974,0.136529,0.140656,0.137059,0.144151,0.14213,0.181573,0.182141,0.140014,0.247182,0.118319,0.141219,0.0933353,0.153459,0.134514,0.211011,0.118787,0.143686,0.107321,0.156627,0.143164,0.212275,0.157561,0.141313,0.105508,0.15596,0.143993,0.0456303,0.139368,0.0962428,0.167844,0.144958,0.1622,0.108978
777.379,0.152848,0.139732,0.15187,0.149467,0.13839,0.142627,0.140872,0.145711,0.150964,0.182179,0.184045,0.140149,0.240403,0.114691,0.149096,0.0920027,0.154292,0.133422,0.199726,0.113861,0.15381,0.107986,0.161246,0.14359,0.204751,0.156424,0.141942,0.106512,0.157308,0.15446,0.0460065,0.150071,0.0962698,0.170794,0.144624,0.171457,0.10773
779.243,0.159502,0.141458,0.15408,0.156322,0.140208,0.143841,0.140562,0.147265,0.153045,0.178112,0.184968,0.138715,0.233708,0.111304,0.151034,0.0897989,0.150425,0.131753,0.186808,0.108591,0.157956,0.108222,0.160736,0.143288,0.196113,0.155734,0.142372,0.106854,0.153954,0.158613,0.0459544,0.153641,0.0963662,0.169222,0.143986,0.174946,0.10638
781.107,0.156845,0.143564,0.149916,0.153863,0.141671,0.145574,0.134395,0.149593,0.146639,0.169725,0.183867,0.135812,0.227135,0.108508,0.144883,0.0874383,0.142276,0.129393,0.172388,0.103913,0.153177,0.109407,0.153323,0.143546,0.186416,0.155394,0.142783,0.107506,0.146017,0.153577,0.0454513,0.147675,0.0960489,0.161368,0.143257,0.168932,0.104441
782.972,0.140473,0.146789,0.137026,0.138556,0.144426,0.148823,0.121634,0.152975,0.129955,0.15699,0.179146,0.132002,0.221715,0.106192,0.128987,0.0853128,0.130682,0.125949,0.157838,0.10032,0.137374,0.111753,0.138502,0.14515,0.175959,0.155177,0.143463,0.109202,0.133464,0.137923,0.0454117,0.13157,0.0960582,0.147067,0.142869,0.151932,0.102717
784.836,0.115172,0.150838,0.117894,0.113725,0.1479,0.15239,0.104998,0.156569,0.106868,0.141941,0.171857,0.127424,0.217685,0.104031,0.106718,0.0831749,0.117841,0.122674,0.144928,0.0969556,0.114029,0.113904,0.120453,0.146603,0.166559,0.155045,0.144342,0.110223,0.118234,0.115385,0.0458251,0.108718,0.0955624,0.129715,0.142346,0.12882,0.100893
786.7,0.0922481,0.155256,0.100316,0.0906933,0.151736,0.156443,0.0907088,0.160704,0.0865957,0.129063,0.166899,0.124185,0.215059,0.102907,0.0869269,0.0823036,0.107015,0.121636,0.13512,0.0947169,0.0925312,0.116341,0.104568,0.14789,0.15934,0.154759,0.145344,0.111495,0.105467,0.0943945,0.0462267,0.087699,0.0951961,0.114167,0.141888,0.107274,0.0993278
788.564,0.0757273,0.159481,0.0872384,0.0745349,0.155412,0.160616,0.0807564,0.165167,0.0724146,0.119972,0.164763,0.123159,0.212947,0.102701,0.0735864,0.0824095,0.0991554,0.121734,0.128349,0.0932542,0.0775794,0.118987,0.0925276,0.14965,0.154056,0.153967,0.146192,0.113497,0.0964389,0.0789812,0.0459057,0.0719438,0.0946355,0.102183,0.140796,0.0912407,0.0981999
790.428,0.0646098,0.163494,0.0774464,0.0635769,0.158685,0.164331,0.073972,0.169199,0.062456,0.112756,0.163906,0.122967,0.211356,0.102405,0.0642714,0.082684,0.0934767,0.121619,0.123335,0.0918454,0.0677025,0.120923,0.0837591,0.150232,0.150217,0.152815,0.146867,0.114903,0.0895445,0.0686435,0.0453968,0.0610953,0.093676,0.0937586,0.139628,0.0806059,0.0969824
792.293,0.0578851,0.164917,0.0701083,0.0565561,0.160177,0.165749,0.0694668,0.170207,0.0557354,0.107391,0.162863,0.12193,0.209872,0.101366,0.057578,0.0823294,0.089472,0.120629,0.119889,0.0905082,0.0613787,0.120822,0.0772287,0.148111,0.147332,0.150137,0.145346,0.114413,0.0846295,0.0627635,0.0453385,0.0550352,0.0932429,0.0887733,0.139151,0.074775,0.0962484
794.157,0.0540472,0.161843,0.0648516,0.0526385,0.156977,0.16225,0.0670293,0.166627,0.0519611,0.103723,0.160548,0.120092,0.207545,0.100277,0.053636,0.0813975,0.0869887,0.119449,0.117881,0.0891286,0.0574791,0.117893,0.0722759,0.144055,0.144769,0.145993,0.141854,0.111505,0.0816909,0.0597314,0.0449493,0.0520181,0.0923742,0.0857456,0.137586,0.0719137,0.0960116
796.021,0.0525889,0.156052,0.0623105,0.050969,0.151338,0.156488,0.0667512,0.161019,0.0504794,0.1011,0.158188,0.118808,0.205862,0.0999367,0.0524748,0.0812601,0.0859835,0.119623,0.117329,0.0886661,0.0560995,0.113951,0.0697169,0.140143,0.143236,0.143228,0.138559,0.108235,0.0803397,0.0580601,0.0439622,0.0505233,0.0907092,0.0839852,0.135213,0.0703599,0.0956847
797.885,0.0527248,0.152117,0.0621762,0.050992,0.147687,0.152964,0.0686555,0.157089,0.0500251,0.0998068,0.156954,0.11879,0.204956,0.0999891,0.0526639,0.0815725,0.0860247,0.120237,0.117839,0.0892529,0.0563594,0.11165,0.0685837,0.138607,0.142079,0.14244,0.136594,0.106532,0.0800576,0.0574261,0.043449,0.0496553,0.0897885,0.0830813,0.134228,0.0693231,0.0953202
799.75,0.052895,0.151289,0.0630688,0.0511099,0.146955,0.152306,0.0733804,0.155953,0.0495307,0.0993787,0.156185,0.118971,0.203889,0.0994695,0.0524406,0.0813081,0.0865442,0.120368,0.119164,0.0896476,0.0566765,0.111227,0.0679189,0.137825,0.141045,0.14145,0.135976,0.106484,0.0801984,0.0570054,0.0432235,0.0491938,0.0893586,0.0825408,0.133588,0.0688468,0.0949922
801.614,0.0527702,0.152068,0.0661139,0.0509988,0.147739,0.15268,0.0822373,0.15647,0.0493038,0.0988696,0.155955,0.119498,0.202937,0.0992461,0.0523753,0.0811744,0.0880178,0.120648,0.121084,0.0899733,0.0567854,0.111656,0.0673523,0.138029,0.140665,0.140589,0.136212,0.107625,0.0810387,0.0565055,0.0427571,0.0490453,0.0885862,0.0819766,0.132851,0.0684316,0.0949532
803.478,0.0522977,0.152651,0.0731387,0.0510185,0.148604,0.153189,0.097734,0.157617,0.0495493,0.0982196,0.155843,0.119649,0.202305,0.0996228,0.0520922,0.081619,0.0901986,0.121024,0.1239,0.0906246,0.0567069,0.112271,0.0671856,0.138834,0.140797,0.14013,0.136096,0.108214,0.0829399,0.0562738,0.0425437,0.048585,0.0882975,0.0821597,0.133233,0.0678136,0.0955242
805.342,0.0513616,0.15257,0.0854354,0.0506302,0.149134,0.153567,0.120269,0.158557,0.0492171,0.0975853,0.155417,0.119014,0.201982,0.0995429,0.0514329,0.0820586,0.0921911,0.121079,0.126974,0.0911611,0.0559575,0.112729,0.0680156,0.138768,0.141127,0.139377,0.135337,0.108385,0.0854028,0.0557478,0.0426796,0.0478363,0.0886504,0.0828449,0.133781,0.0671065,0.0959609
807.206,0.0500831,0.152163,0.0997543,0.0494404,0.148895,0.153303,0.142976,0.158421,0.0479403,0.0966556,0.154918,0.118192,0.201225,0.0986552,0.0504799,0.081724,0.0934412,0.120591,0.129379,0.09065,0.0548427,0.112175,0.0686746,0.137475,0.140785,0.138104,0.134244,0.108045,0.0876092,0.055024,0.0427601,0.0476028,0.0890327,0.083446,0.133904,0.0664228,0.0958609
809.071,0.0492743,0.152511,0.109278,0.0484626,0.148911,0.153231,0.155518,0.158259,0.0466112,0.0962722,0.154616,0.117876,0.20041,0.0980316,0.0496628,0.0812374,0.0946733,0.120396,0.130658,0.0901105,0.0539604,0.111923,0.0687737,0.136773,0.140495,0.136832,0.133372,0.10765,0.0889101,0.0547898,0.0428793,0.0478939,0.0892889,0.0840711,0.134295,0.0656796,0.0960151
810.935,0.0493567,0.153304,0.109466,0.0483693,0.149223,0.154102,0.152139,0.158905,0.0463843,0.0967892,0.154883,0.118745,0.200352,0.0986864,0.049944,0.0814985,0.0953016,0.121374,0.130752,0.0902164,0.0538073,0.112858,0.0689614,0.137369,0.140847,0.136182,0.133014,0.10852,0.0886028,0.0544706,0.0423608,0.0478781,0.0893288,0.0840971,0.134507,0.0650255,0.0958144
812.799,0.049844,0.153616,0.100442,0.0485999,0.150069,0.155486,0.135288,0.160231,0.0471411,0.0971785,0.155914,0.120019,0.201113,0.099157,0.0506229,0.0820901,0.0946901,0.122833,0.129763,0.0911655,0.0541223,0.114007,0.0687004,0.137768,0.14098,0.136285,0.133551,0.109739,0.0871006,0.0539212,0.0419659,0.047191,0.0893173,0.0833737,0.135056,0.0645933,0.0956427
814.663,0.0499899,0.154748,0.086504,0.0487615,0.151242,0.156401,0.112916,0.161471,0.0473112,0.0973557,0.156873,0.120497,0.202112,0.0990977,0.0507326,0.0823429,0.0933417,0.123162,0.128007,0.0921932,0.0538878,0.114685,0.0672048,0.137874,0.140095,0.136149,0.134328,0.110121,0.0846671,0.0542957,0.042651,0.0468824,0.0894242,0.0830248,0.136211,0.0648577,0.0964758
816.528,0.0500625,0.156119,0.0735909,0.0491037,0.152006,0.157188,0.0925265,0.161919,0.0472809,0.0976995,0.15753,0.121251,0.202574,0.0996081,0.0502923,0.0826642,0.0919078,0.123134,0.12627,0.0920569,0.0533094,0.115459,0.0653201,0.1381,0.139844,0.135601,0.13456,0.110581,0.0819577,0.0544443,0.0431421,0.0470981,0.0896656,0.0830145,0.136782,0.0653543,0.0967939
818.392,0.0500631,0.156717,0.0641324,0.0491423,0.152386,0.157806,0.0781632,0.161965,0.0472525,0.0971473,0.158183,0.121702,0.201975,0.0996973,0.0496151,0.0826711,0.0911069,0.123336,0.124271,0.0911971,0.0527644,0.115854,0.0636654,0.137843,0.140218,0.134629,0.133898,0.111218,0.0800977,0.054138,0.042895,0.0472045,0.0905874,0.0828567,0.136496,0.0647052,0.0960229
820.256,0.0499493,0.157278,0.0585784,0.0487737,0.153441,0.158454,0.0705205,0.162389,0.0472679,0.0964345,0.158626,0.121375,0.201844,0.0994994,0.0495967,0.082356,0.0909745,0.123535,0.122622,0.0906541,0.0523849,0.115755,0.0624181,0.137729,0.140473,0.133578,0.133239,0.111868,0.0793385,0.0543922,0.0430467,0.0471818,0.0915403,0.082795,0.136762,0.0638674,0.0956535
822.12,0.0501548,0.158508,0.0563457,0.0484541,0.154858,0.15963,0.0673493,0.163741,0.0470661,0.0965991,0.159146,0.121331,0.202408,0.099436,0.0494917,0.0823008,0.0910726,0.123482,0.121854,0.0905717,0.0520411,0.11641,0.0619759,0.137835,0.140924,0.133178,0.133242,0.112061,0.0793403,0.054396,0.0433705,0.0469587,0.0920116,0.0828954,0.137648,0.0638145,0.0955932
823.984,0.0498229,0.159791,0.0552431,0.047883,0.156306,0.161538,0.0657602,0.165791,0.0463843,0.0965686,0.160009,0.121625,0.202244,0.0990945,0.0488921,0.0820481,0.0910957,0.122853,0.120914,0.0902459,0.0511311,0.117284,0.0619288,0.138004,0.141233,0.132439,0.133568,0.112257,0.0790624,0.0542879,0.0438216,0.0468561,0.0924775,0.0835435,0.137986,0.0637944,0.0953761
825.849,0.0496398,0.161902,0.0551922,0.0477425,0.158526,0.16411,0.0653378,0.168414,0.0465628,0.0970249,0.161624,0.122291,0.202618,0.0991915,0.0489544,0.081854,0.0917983,0.123127,0.120321,0.0900064,0.0511044,0.118238,0.0624256,0.139004,0.1419,0.131486,0.134293,0.113554,0.0792659,0.0546242,0.044439,0.0470083,0.093046,0.0842863,0.138535,0.0634018,0.095172
827.713,0.0504841,0.165509,0.0563046,0.0495007,0.161481,0.167795,0.0664752,0.171851,0.0480491,0.0989446,0.163772,0.123291,0.204136,0.100108,0.0505802,0.0827686,0.0935018,0.124268,0.12085,0.0904972,0.0524186,0.120273,0.0639218,0.140572,0.143347,0.131842,0.135551,0.115651,0.080985,0.0548951,0.0445585,0.047212,0.0935347,0.0846117,0.139137,0.0631081,0.0951623
829.577,0.0521485,0.169131,0.0578302,0.0513711,0.164869,0.171492,0.0686008,0.175671,0.0498763,0.101117,0.165152,0.124196,0.20488,0.101022,0.0524199,0.0835492,0.0951152,0.124701,0.121662,0.0910865,0.0539375,0.12287,0.0656471,0.142341,0.144718,0.132426,0.136239,0.117268,0.0828257,0.0559689,0.044742,0.0481207,0.0942727,0.0852378,0.13961,0.063412,0.0953071
831.441,0.0534907,0.172743,0.0593268,0.0519365,0.168329,0.174438,0.0700962,0.179336,0.0508908,0.102013,0.165823,0.124921,0.204946,0.100944,0.0531459,0.0834607,0.0960767,0.124665,0.121716,0.0913276,0.055185,0.124772,0.066911,0.143777,0.145203,0.131829,0.136714,0.118758,0.0838739,0.0576617,0.0457623,0.0496889,0.0955223,0.0865143,0.140913,0.0645687,0.0954696
833.306,0.0539786,0.176009,0.0605369,0.0520836,0.170707,0.17679,0.0709132,0.182245,0.0511398,0.102038,0.166765,0.125189,0.204649,0.100136,0.0533135,0.0827263,0.096362,0.123951,0.121182,0.0907784,0.055606,0.125704,0.0676101,0.143955,0.145199,0.129939,0.136545,0.119438,0.0844066,0.0592761,0.0463449,0.0509819,0.096463,0.087871,0.141876,0.0656421,0.0957182
835.17,0.0543639,0.178819,0.0616048,0.0527225,0.172591,0.17869,0.0721675,0.18481,0.0516763,0.102455,0.16771,0.12536,0.203917,0.0995313,0.0538415,0.0822721,0.0969769,0.123321,0.12091,0.0899943,0.0556512,0.126903,0.0680804,0.143816,0.145494,0.12834,0.135493,0.11952,0.0852203,0.0606097,0.0467813,0.0517971,0.0974218,0.0889831,0.142754,0.0664461,0.0953724
837.034,0.0551438,0.180917,0.0625329,0.0534709,0.174789,0.180517,0.0738034,0.186981,0.0526082,0.103164,0.168608,0.125399,0.203606,0.0996127,0.0548112,0.0822155,0.0978769,0.123311,0.121234,0.0897995,0.0557213,0.128195,0.0685311,0.143757,0.146169,0.127402,0.135327,0.120467,0.0860502,0.0616504,0.0478207,0.0528345,0.0985878,0.0902746,0.144115,0.0673544,0.0948136
838.898,0.0561733,0.183268,0.0635173,0.0544107,0.176892,0.182705,0.0757761,0.18922,0.0536563,0.103997,0.170181,0.125649,0.203481,0.0996768,0.0560306,0.0819859,0.0984958,0.123604,0.121849,0.0899838,0.0564716,0.12929,0.0692845,0.143999,0.146482,0.126424,0.1358,0.121582,0.086687,0.0625915,0.0485889,0.0540247,0.0998224,0.0913364,0.145176,0.0680539,0.0949504
840.762,0.0579065,0.186258,0.0654963,0.0559733,0.179663,0.185791,0.0779614,0.192242,0.0553947,0.105487,0.172434,0.126224,0.203826,0.0998119,0.0575072,0.0819267,0.0997834,0.124444,0.123027,0.0908157,0.058307,0.130396,0.0709831,0.145305,0.147535,0.126139,0.136019,0.122516,0.0885772,0.0640705,0.0488796,0.0553339,0.100862,0.0921678,0.145955,0.0685076,0.0950815
842.627,0.0599139,0.189297,0.0677794,0.0578099,0.182464,0.189442,0.0803689,0.195333,0.0572014,0.107806,0.173961,0.126986,0.204921,0.100393,0.0592398,0.0822768,0.101543,0.124786,0.124607,0.0916506,0.0602658,0.131842,0.0728148,0.146286,0.149219,0.126148,0.13646,0.123675,0.0910175,0.0662327,0.0495707,0.0568559,0.10148,0.0933478,0.146476,0.0696009,0.095425
844.491,0.0608265,0.191116,0.069588,0.0593637,0.184054,0.191694,0.0822816,0.197536,0.0581759,0.109463,0.174438,0.127289,0.205395,0.100422,0.0605454,0.0824509,0.103085,0.124093,0.125563,0.091878,0.0617821,0.132687,0.074329,0.145826,0.150215,0.124772,0.136338,0.124062,0.0927857,0.0680586,0.0504843,0.0579786,0.101416,0.0944544,0.145698,0.0707138,0.0955494
846.355,0.060895,0.190684,0.0703764,0.0601531,0.183405,0.191191,0.0829411,0.197352,0.0585246,0.109726,0.173011,0.126153,0.205218,0.0998794,0.0611561,0.0821312,0.103495,0.122742,0.125742,0.0915823,0.0621405,0.13099,0.0754927,0.143778,0.150112,0.121963,0.133766,0.122155,0.0931954,0.0690082,0.0503912,0.0583972,0.0999908,0.0955811,0.143556,0.0712784,0.0950937
848.219,0.061453,0.187501,0.0709502,0.0607262,0.179422,0.187602,0.0836227,0.193319,0.0591337,0.110303,0.170397,0.124152,0.205845,0.0997835,0.0616645,0.0819528,0.103449,0.121623,0.126571,0.091487,0.0624366,0.127471,0.0764582,0.140253,0.150408,0.11841,0.129916,0.118699,0.0936006,0.0695951,0.0494025,0.0592986,0.0976401,0.0968039,0.141135,0.0719113,0.09495
850.083,0.0627317,0.18214,0.0719655,0.0612367,0.174077,0.181541,0.0847321,0.187127,0.0599904,0.111646,0.168519,0.123276,0.206661,0.100402,0.062141,0.08228,0.103693,0.121771,0.127879,0.0917479,0.0633662,0.123947,0.0772375,0.135839,0.151424,0.114963,0.125832,0.115224,0.0943569,0.0700342,0.0485907,0.0604892,0.0956765,0.09769,0.138973,0.0725224,0.09533
851.948,0.063663,0.176268,0.0726278,0.0616553,0.168351,0.175581,0.0853601,0.181096,0.0606107,0.112281,0.167841,0.123898,0.207494,0.101237,0.0627763,0.0826811,0.104103,0.122752,0.128704,0.0920637,0.0640358,0.120724,0.077329,0.131856,0.152416,0.112472,0.122343,0.11196,0.0946991,0.0699027,0.0479635,0.060798,0.0943684,0.0979418,0.137599,0.0723741,0.0958858
853.812,0.0639899,0.172421,0.0737391,0.0624688,0.164502,0.172173,0.0858969,0.17716,0.0611508,0.112875,0.169125,0.125395,0.208634,0.102211,0.0636536,0.0834644,0.104833,0.124355,0.129368,0.0930054,0.0649798,0.118745,0.0780053,0.129674,0.153131,0.111587,0.120568,0.11029,0.0952852,0.0696193,0.047305,0.0606889,0.0941568,0.0979178,0.1376,0.0719963,0.0967972
855.676,0.0640268,0.170209,0.074499,0.0628196,0.162625,0.16981,0.0865233,0.174692,0.06121,0.11388,0.170628,0.126401,0.209571,0.102831,0.0640439,0.0844274,0.105218,0.125521,0.130524,0.0943852,0.0653561,0.117654,0.0791092,0.128995,0.153693,0.111117,0.119647,0.109571,0.0965015,0.0702219,0.0471515,0.0605777,0.0947261,0.0985179,0.138581,0.0723032,0.0976709
857.54,0.0643561,0.169402,0.0745966,0.06268,0.161989,0.168666,0.0871362,0.17347,0.0609162,0.114774,0.171367,0.127352,0.210671,0.103926,0.0640136,0.0855444,0.105362,0.126355,0.131775,0.0959785,0.0650497,0.117468,0.0799021,0.129051,0.154522,0.111235,0.119566,0.109526,0.0975091,0.0704087,0.0470553,0.0601795,0.0947696,0.0992794,0.139514,0.072456,0.0982657
859.405,0.064262,0.170125,0.0744088,0.0624077,0.16327,0.169967,0.0872722,0.174477,0.0608676,0.115462,0.172813,0.128842,0.211786,0.104309,0.0637664,0.0856442,0.105372,0.127368,0.132545,0.0968742,0.0644811,0.11851,0.0801984,0.130038,0.155511,0.111898,0.120204,0.110522,0.0975892,0.069742,0.046864,0.0598983,0.0945055,0.0996697,0.140458,0.0719682,0.0986518
861.269,0.0635946,0.173268,0.0741721,0.0621531,0.166919,0.174239,0.0870188,0.178553,0.0603607,0.115888,0.175327,0.130423,0.212345,0.104178,0.0630646,0.0851714,0.105318,0.128482,0.132983,0.0971119,0.0638394,0.120682,0.0800735,0.132439,0.156108,0.1125,0.121497,0.112227,0.09702,0.0695435,0.0469146,0.0601237,0.0951806,0.100026,0.142089,0.0714176,0.0992928
863.133,0.0628441,0.181179,0.0744893,0.0621221,0.173774,0.181716,0.0872203,0.186205,0.0595665,0.11617,0.178963,0.132378,0.212747,0.104667,0.0624423,0.0857695,0.106001,0.130062,0.13334,0.0978469,0.0632301,0.125164,0.0800816,0.136531,0.156713,0.114297,0.124419,0.114938,0.0970912,0.0701286,0.047406,0.0602137,0.0974137,0.100821,0.145557,0.0717059,0.100562
864.997,0.0626495,0.195509,0.0754307,0.0617573,0.186549,0.194941,0.0878248,0.200143,0.0599595,0.117251,0.185209,0.135696,0.214091,0.10554,0.0624912,0.0869856,0.107218,0.132839,0.134184,0.0989568,0.0630076,0.133417,0.0804761,0.143239,0.157885,0.118083,0.12984,0.120673,0.0980806,0.0704992,0.0486753,0.0603537,0.101219,0.100965,0.151133,0.0719035,0.101595
866.861,0.0629462,0.21899,0.0760542,0.0613129,0.207932,0.217849,0.0883854,0.223812,0.0606126,0.118904,0.194527,0.140858,0.215657,0.106584,0.0632074,0.0882302,0.108344,0.136281,0.135522,0.100359,0.0635185,0.145988,0.0813542,0.154138,0.159317,0.122882,0.137894,0.130566,0.0993606,0.0711009,0.0511557,0.0605444,0.107098,0.100798,0.159695,0.0719179,0.102674
868.726,0.063758,0.253531,0.0767941,0.0621008,0.23933,0.251991,0.0897105,0.25902,0.0612795,0.1204,0.20726,0.147427,0.217171,0.107248,0.0647966,0.0890804,0.110012,0.139862,0.13724,0.101681,0.065282,0.163637,0.0830161,0.169911,0.161335,0.129108,0.149299,0.144516,0.101687,0.073407,0.05569,0.0610212,0.116518,0.101844,0.172278,0.072665,0.103645
870.59,0.0647157,0.282665,0.078213,0.0634173,0.265394,0.280344,0.0912219,0.289267,0.0625655,0.122006,0.216536,0.150375,0.218693,0.106365,0.0664379,0.088158,0.112016,0.14053,0.13919,0.100454,0.0676292,0.177127,0.0850575,0.182075,0.164033,0.133188,0.157474,0.15489,0.104608,0.0770838,0.059993,0.0618314,0.124569,0.102918,0.180976,0.0734437,0.102829
872.454,0.0657938,0.269954,0.0792897,0.0643216,0.253138,0.268077,0.0923639,0.276619,0.0636602,0.123188,0.208931,0.145085,0.2203,0.104539,0.0676765,0.0858913,0.113147,0.135059,0.14045,0.0971248,0.0690031,0.16905,0.0867059,0.174582,0.166016,0.12735,0.150611,0.148382,0.106274,0.0794701,0.0588703,0.0627022,0.119965,0.103482,0.172083,0.0738289,0.100637
874.318,0.0663919,0.22428,0.079428,0.0649111,0.211311,0.223948,0.0928975,0.229611,0.0643357,0.123737,0.19111,0.136128,0.221895,0.103554,0.068391,0.0843299,0.113932,0.12876,0.141032,0.0949849,0.0688186,0.144669,0.0870537,0.151605,0.166081,0.115063,0.132862,0.128847,0.106131,0.0785741,0.0526299,0.0636098,0.105392,0.104491,0.151534,0.0745787,0.0992697
876.183,0.0662097,0.189203,0.0789737,0.0650343,0.179659,0.189342,0.0928849,0.193682,0.0647656,0.124295,0.182178,0.131445,0.223194,0.103968,0.0685572,0.0843623,0.114759,0.126978,0.141122,0.0941509,0.0678989,0.126042,0.0864521,0.133817,0.16557,0.106233,0.119283,0.113845,0.105359,0.0768727,0.0473235,0.0643474,0.0949834,0.105838,0.138254,0.075056,0.0991949
878.047,0.0666687,0.17236,0.0792453,0.065656,0.164388,0.172494,0.0929482,0.176442,0.0652135,0.125356,0.183166,0.131262,0.224443,0.104412,0.0688322,0.0851238,0.115294,0.127892,0.141293,0.0940646,0.0681234,0.117287,0.0865707,0.12584,0.166078,0.101871,0.112911,0.106904,0.10529,0.0759364,0.0443722,0.0650048,0.0910741,0.106844,0.133617,0.0751786,0.0991539
879.911,0.0677284,0.162834,0.0803039,0.0664241,0.155914,0.163165,0.0935552,0.166774,0.0660648,0.126621,0.185551,0.132071,0.225244,0.104104,0.069518,0.0852187,0.116133,0.128676,0.141765,0.0942262,0.0691526,0.112505,0.0871489,0.121558,0.167066,0.0998631,0.109777,0.103694,0.105692,0.0753325,0.0430017,0.0660122,0.0892842,0.107811,0.131686,0.0759952,0.0995134
881.775,0.069772,0.156624,0.0819845,0.0676899,0.150852,0.15732,0.0949018,0.161103,0.0681276,0.128566,0.183184,0.130864,0.226506,0.10418,0.0712931,0.0851612,0.118278,0.127583,0.142569,0.094604,0.0706815,0.109859,0.0881515,0.118788,0.168411,0.0993454,0.108153,0.102202,0.106958,0.0760158,0.0421785,0.0670893,0.0880746,0.109102,0.130568,0.0774786,0.100339
883.639,0.0717893,0.152908,0.083952,0.0695361,0.147373,0.153329,0.0967321,0.157763,0.0703164,0.130812,0.174888,0.127202,0.22812,0.104505,0.0733142,0.0851216,0.120503,0.124941,0.14356,0.0949225,0.0721907,0.108261,0.0893779,0.117075,0.169596,0.0991436,0.107302,0.100992,0.108957,0.0780786,0.0417902,0.0688624,0.0876442,0.1111,0.130303,0.0791483,0.101348
885.504,0.0737173,0.15047,0.0859364,0.07188,0.145803,0.151523,0.0991557,0.155931,0.0721187,0.13311,0.167758,0.124237,0.2307,0.104903,0.0753454,0.0852676,0.122891,0.123588,0.14489,0.0953571,0.0740365,0.107309,0.091299,0.11658,0.171434,0.0991418,0.107325,0.100762,0.11096,0.0800825,0.0416019,0.0709773,0.0871785,0.11325,0.130498,0.080642,0.101814
